"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Number of Scans","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Max Intensity","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Average m/z","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+H]+","MH-PC","PC Head","RT_min","RT_max","Comment"
"","PC(34:1)+H",0,0,0,"11.3210166666667","11.6210166666667","10004","","PC(34:1)+H",0,0,0,"11.3210166666667","11.6210166666667","10004","","PC(34:1)+H",0,0,0,"11.3210166666667","11.6210166666667","10004","","PC(34:1)+H",0,0,0,"11.3210166666667","11.6210166666667","10004","","PC(34:1)+H",0,0,0,"11.3210166666667","11.6210166666667","10004","","PC(34:1)+H","760.58514","577.5191","184.07332","11.3210166666667","11.6210166666667","10004"
"","PC(34:1)+H",0,0,0,"15.3130347222222","15.6130347222222","15516","","PC(34:1)+H",0,0,0,"15.3130347222222","15.6130347222222","15516","","PC(34:1)+H",0,0,0,"15.3130347222222","15.6130347222222","15516","","PC(34:1)+H",0,0,0,"15.3130347222222","15.6130347222222","15516","","PC(34:1)+H",0,0,0,"15.3130347222222","15.6130347222222","15516","","PC(34:1)+H","760.58514","577.5191","184.07332","15.3130347222222","15.6130347222222","15516"
"","PC(34:1)+H",0,0,0,"15.033275","15.333275","16771","","PC(34:1)+H",0,0,0,"15.033275","15.333275","16771","","PC(34:1)+H",0,0,0,"15.033275","15.333275","16771","","PC(34:1)+H",0,0,0,"15.033275","15.333275","16771","","PC(34:1)+H",0,0,0,"15.033275","15.333275","16771","","PC(34:1)+H","760.58514","577.5191","184.07332","15.033275","15.333275","16771"
"","PC(34:2)+H",1,1,1,"6.39557777777778","6.69557777777778","1","","PC(34:2)+H",6.530702,6.530702,6.530702,"6.39557777777778","6.69557777777778","1","","PC(34:2)+H",3,3,3,"6.39557777777778","6.69557777777778","1","","PC(34:2)+H",76887860,514546.4,869867800,"6.39557777777778","6.69557777777778","1","","PC(34:2)+H",758.5694,575.5038,184.073233333333,"6.39557777777778","6.69557777777778","1","","PC(34:2)+H","758.56944","575.5034","184.07332","6.39557777777778","6.69557777777778","1"
"","PC(34:2)+H",0,0,0,"12.7955347222222","13.0955347222222","4884","","PC(34:2)+H",0,0,0,"12.7955347222222","13.0955347222222","4884","","PC(34:2)+H",0,0,0,"12.7955347222222","13.0955347222222","4884","","PC(34:2)+H",0,0,0,"12.7955347222222","13.0955347222222","4884","","PC(34:2)+H",0,0,0,"12.7955347222222","13.0955347222222","4884","","PC(34:2)+H","758.56944","575.5034","184.07332","12.7955347222222","13.0955347222222","4884"
"","PC(34:2)+H",1,1,1,"6.14551666666667","6.44551666666667","11258","","PC(34:2)+H",6.40851,6.40851,6.40851,"6.14551666666667","6.44551666666667","11258","","PC(34:2)+H",2,2,2,"6.14551666666667","6.44551666666667","11258","","PC(34:2)+H",2120362,14493.64,22442380,"6.14551666666667","6.44551666666667","11258","","PC(34:2)+H",758.57015,575.5038,184.07345,"6.14551666666667","6.44551666666667","11258","","PC(34:2)+H","758.56944","575.5034","184.07332","6.14551666666667","6.44551666666667","11258"
"","PC(34:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PC(34:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PC(34:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PC(34:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PC(34:2)+H",0,0,0,"13.0929541666667","13.3929541666667","11691","","PC(34:2)+H","758.56944","575.5034","184.07332","13.0929541666667","13.3929541666667","11691"
"","PC(34:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PC(34:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PC(34:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PC(34:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PC(34:2)+H",0,0,0,"15.2943069444444","15.5943069444444","13208","","PC(34:2)+H","758.56944","575.5034","184.07332","15.2943069444444","15.5943069444444","13208"
"","PC(34:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PC(34:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PC(34:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PC(34:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PC(34:2)+H",0,0,0,"14.6633819444444","14.9633819444444","13268","","PC(34:2)+H","758.56944","575.5034","184.07332","14.6633819444444","14.9633819444444","13268"
"","PC(34:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PC(34:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PC(34:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PC(34:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PC(34:2)+H",0,0,0,"14.9958208333333","15.2958208333333","13318","","PC(34:2)+H","758.56944","575.5034","184.07332","14.9958208333333","15.2958208333333","13318"
"","PC(34:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PC(34:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PC(34:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PC(34:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PC(34:2)+H",0,0,0,"13.7596242424242","14.0596242424242","13901","","PC(34:2)+H","758.56944","575.5034","184.07332","13.7596242424242","14.0596242424242","13901"
"","PC(34:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PC(34:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PC(34:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PC(34:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PC(34:2)+H",0,0,0,"4.90295333333333","5.20295333333333","15986","","PC(34:2)+H","758.56944","575.5034","184.07332","4.90295333333333","5.20295333333333","15986"
"","PC(34:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PC(34:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PC(34:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PC(34:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PC(34:2)+H",0,0,0,"11.5830111111111","11.8830111111111","16038","","PC(34:2)+H","758.56944","575.5034","184.07332","11.5830111111111","11.8830111111111","16038"
"","PC(34:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PC(34:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PC(34:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PC(34:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PC(34:2)+H",0,0,0,"1.81707121212121","2.11707121212121","16289","","PC(34:2)+H","758.56944","575.5034","184.07332","1.81707121212121","2.11707121212121","16289"
"","PC(34:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PC(34:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PC(34:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PC(34:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PC(34:2)+H",0,0,0,"4.92687424242424","5.22687424242424","17293","","PC(34:2)+H","758.56944","575.5034","184.07332","4.92687424242424","5.22687424242424","17293"
"","PC(34:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PC(34:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PC(34:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PC(34:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PC(34:2)+H",0,0,0,"15.5564458333333","15.8564458333333","18422","","PC(34:2)+H","758.56944","575.5034","184.07332","15.5564458333333","15.8564458333333","18422"
"","PC(34:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PC(34:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PC(34:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PC(34:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PC(34:2)+H",0,0,0,"16.0573486111111","16.3573486111111","18822","","PC(34:2)+H","758.56944","575.5034","184.07332","16.0573486111111","16.3573486111111","18822"
"","PC(34:3)+H",1,1,1,"5.52218333333333","5.82218333333333","118","","PC(34:3)+H",5.629702,5.629702,5.629702,"5.52218333333333","5.82218333333333","118","","PC(34:3)+H",2,2,2,"5.52218333333333","5.82218333333333","118","","PC(34:3)+H",1925215,11772.4,19202440,"5.52218333333333","5.82218333333333","118","","PC(34:3)+H",756.5541,573.4884,184.0734,"5.52218333333333","5.82218333333333","118","","PC(34:3)+H","756.55384","573.4878","184.07332","5.52218333333333","5.82218333333333","118"
"","PC(34:3)+H",1,1,1,"5.27282638888889","5.57282638888889","126","","PC(34:3)+H",5.493016,5.367679,5.367679,"5.27282638888889","5.57282638888889","126","","PC(34:3)+H",2,2,2,"5.27282638888889","5.57282638888889","126","","PC(34:3)+H",1492379,14182.51,13720880,"5.27282638888889","5.57282638888889","126","","PC(34:3)+H",756.5548,573.4888,184.07355,"5.27282638888889","5.57282638888889","126","","PC(34:3)+H","756.55384","573.4878","184.07332","5.27282638888889","5.57282638888889","126"
"","PC(34:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(34:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(34:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(34:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(34:3)+H",0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(34:3)+H","756.55384","573.4878","184.07332","7.21744861111111","7.51744861111111","1128"
"","PC(34:4)+H",1,1,1,"4.9153","5.2153","93","","PC(34:4)+H",5.089102,5.089102,5.089102,"4.9153","5.2153","93","","PC(34:4)+H",2,2,2,"4.9153","5.2153","93","","PC(34:4)+H",3221773,9190.457,34398980,"4.9153","5.2153","93","","PC(34:4)+H",754.53955,571.4732,184.0736,"4.9153","5.2153","93","","PC(34:4)+H","754.53814","571.4721","184.07332","4.9153","5.2153","93"
"","PC(34:4)+H",1,1,1,"6.09123194444444","6.39123194444444","1172","","PC(34:4)+H",6.297675,6.297675,6.297675,"6.09123194444444","6.39123194444444","1172","","PC(34:4)+H",1,1,1,"6.09123194444444","6.39123194444444","1172","","PC(34:4)+H",137490.3,73174.07,88196.62,"6.09123194444444","6.39123194444444","1172","","PC(34:4)+H",754.5372,571.4709,184.0737,"6.09123194444444","6.39123194444444","1172","","PC(34:4)+H","754.53814","571.4721","184.07332","6.09123194444444","6.39123194444444","1172"
"","PC(34:4)+H",1,0,1,"5.17276666666667","5.47276666666667","17809","","PC(34:4)+H",5.226175,0,5.226175,"5.17276666666667","5.47276666666667","17809","","PC(34:4)+H",1,0,1,"5.17276666666667","5.47276666666667","17809","","PC(34:4)+H",209502.9,0,1662743,"5.17276666666667","5.47276666666667","17809","","PC(34:4)+H",754.5404,0,184.0739,"5.17276666666667","5.47276666666667","17809","","PC(34:4)+H","754.53814","571.4721","184.07332","5.17276666666667","5.47276666666667","17809"
"","PC(34:5)+H",1,1,1,"5.11699166666667","5.41699166666667","861","","PC(34:5)+H",5.317206,5.317206,5.317206,"5.11699166666667","5.41699166666667","861","","PC(34:5)+H",1,1,1,"5.11699166666667","5.41699166666667","861","","PC(34:5)+H",293391.5,171707.4,38428.91,"5.11699166666667","5.41699166666667","861","","PC(34:5)+H",752.5223,569.4558,184.0739,"5.11699166666667","5.41699166666667","861","","PC(34:5)+H","752.52254","569.4565","184.07332","5.11699166666667","5.41699166666667","861"
"","PC(34:5)+H",1,0,1,"4.00602083333333","4.30602083333333","2565","","PC(34:5)+H",4.205145,0,4.205145,"4.00602083333333","4.30602083333333","2565","","PC(34:5)+H",1,0,1,"4.00602083333333","4.30602083333333","2565","","PC(34:5)+H",22641.24,0,194006.1,"4.00602083333333","4.30602083333333","2565","","PC(34:5)+H",752.5236,0,184.0736,"4.00602083333333","4.30602083333333","2565","","PC(34:5)+H","752.52254","569.4565","184.07332","4.00602083333333","4.30602083333333","2565"
"","PC(34:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(34:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(34:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(34:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(34:5)+H",0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(34:5)+H","752.52254","569.4565","184.07332","4.51394848484849","4.81394848484849","7442"
"","PC(35:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PC(35:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PC(35:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PC(35:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PC(35:0)+H",0,0,0,"8.69191944444444","8.99191944444444","1751","","PC(35:0)+H","776.61644","593.5504","184.07332","8.69191944444444","8.99191944444444","1751"
"","PC(35:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PC(35:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PC(35:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PC(35:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PC(35:0)+H",0,0,0,"8.9055625","9.2055625","2277","","PC(35:0)+H","776.61644","593.5504","184.07332","8.9055625","9.2055625","2277"
"","PC(35:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PC(35:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PC(35:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PC(35:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PC(35:0)+H",0,0,0,"8.32618333333333","8.62618333333333","5148","","PC(35:0)+H","776.61644","593.5504","184.07332","8.32618333333333","8.62618333333333","5148"
"","PC(35:1)+H",1,1,1,"7.90268472222222","8.20268472222222","177","","PC(35:1)+H",8.0324,8.0324,8.0324,"7.90268472222222","8.20268472222222","177","","PC(35:1)+H",2,2,2,"7.90268472222222","8.20268472222222","177","","PC(35:1)+H",1312308,8737.239,12364070,"7.90268472222222","8.20268472222222","177","","PC(35:1)+H",774.6008,591.5351,184.07345,"7.90268472222222","8.20268472222222","177","","PC(35:1)+H","774.60084","591.5348","184.07332","7.90268472222222","8.20268472222222","177"
"","PC(35:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PC(35:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PC(35:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PC(35:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PC(35:1)+H",0,0,0,"8.56510416666667","8.86510416666667","3248","","PC(35:1)+H","774.60084","591.5348","184.07332","8.56510416666667","8.86510416666667","3248"
"","PC(35:2)+H",1,1,1,"6.99751944444444","7.29751944444444","89","","PC(35:2)+H",7.102481,7.102481,7.102481,"6.99751944444444","7.29751944444444","89","","PC(35:2)+H",2,2,2,"6.99751944444444","7.29751944444444","89","","PC(35:2)+H",2004370,18919.94,20464160,"6.99751944444444","7.29751944444444","89","","PC(35:2)+H",772.58535,589.5195,184.0734,"6.99751944444444","7.29751944444444","89","","PC(35:2)+H","772.58514","589.5191","184.07332","6.99751944444444","7.29751944444444","89"
"","PC(35:2)+H",1,1,1,"6.80782777777778","7.10782777777778","143","","PC(35:2)+H",6.979968,6.979968,6.979968,"6.80782777777778","7.10782777777778","143","","PC(35:2)+H",2,2,2,"6.80782777777778","7.10782777777778","143","","PC(35:2)+H",2258199,20067.76,22590260,"6.80782777777778","7.10782777777778","143","","PC(35:2)+H",772.58515,589.519,184.07325,"6.80782777777778","7.10782777777778","143","","PC(35:2)+H","772.58514","589.5191","184.07332","6.80782777777778","7.10782777777778","143"
"","PC(35:2)+H",0,0,1,"8.86654722222222","9.16654722222222","14628","","PC(35:2)+H",0,0,9.050057,"8.86654722222222","9.16654722222222","14628","","PC(35:2)+H",0,0,1,"8.86654722222222","9.16654722222222","14628","","PC(35:2)+H",0,0,1662145,"8.86654722222222","9.16654722222222","14628","","PC(35:2)+H",0,0,184.0739,"8.86654722222222","9.16654722222222","14628","","PC(35:2)+H","772.58514","589.5191","184.07332","8.86654722222222","9.16654722222222","14628"
"","PC(35:3)+H",1,1,1,"6.08608472222222","6.38608472222222","402","","PC(35:3)+H",6.256794,6.256794,6.256794,"6.08608472222222","6.38608472222222","402","","PC(35:3)+H",2,1,2,"6.08608472222222","6.38608472222222","402","","PC(35:3)+H",685172,3923.319,5334090,"6.08608472222222","6.38608472222222","402","","PC(35:3)+H",770.57025,587.5026,184.07355,"6.08608472222222","6.38608472222222","402","","PC(35:3)+H","770.56954","587.5035","184.07332","6.08608472222222","6.38608472222222","402"
"","PC(35:3)+H",1,1,1,"5.87367083333333","6.17367083333333","501","","PC(35:3)+H",6.000633,6.000633,6.000633,"5.87367083333333","6.17367083333333","501","","PC(35:3)+H",2,1,2,"5.87367083333333","6.17367083333333","501","","PC(35:3)+H",397629,3288.317,3095911,"5.87367083333333","6.17367083333333","501","","PC(35:3)+H",770.5707,587.504,184.07365,"5.87367083333333","6.17367083333333","501","","PC(35:3)+H","770.56954","587.5035","184.07332","5.87367083333333","6.17367083333333","501"
"","PC(35:3)+H",0,0,1,"8.126675","8.426675","963","","PC(35:3)+H",0,0,8.274826,"8.126675","8.426675","963","","PC(35:3)+H",0,0,1,"8.126675","8.426675","963","","PC(35:3)+H",0,0,3977707,"8.126675","8.426675","963","","PC(35:3)+H",0,0,184.0735,"8.126675","8.426675","963","","PC(35:3)+H","770.56954","587.5035","184.07332","8.126675","8.426675","963"
"","PC(35:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(35:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(35:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(35:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(35:3)+H",0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(35:3)+H","770.56954","587.5035","184.07332","6.54294583333333","6.84294583333333","1641"
"","PC(35:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(35:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(35:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(35:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(35:3)+H",0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(35:3)+H","770.56954","587.5035","184.07332","12.3626638888889","12.6626638888889","5667"
"","PC(35:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(35:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(35:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(35:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(35:3)+H",0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(35:3)+H","770.56954","587.5035","184.07332","12.9687472222222","13.2687472222222","10172"
"","PC(35:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(35:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(35:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(35:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(35:3)+H",0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(35:3)+H","770.56954","587.5035","184.07332","6.53908472222222","6.83908472222222","12701"
"","PC(35:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(35:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(35:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(35:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(35:3)+H",0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(35:3)+H","770.56954","587.5035","184.07332","8.48022272727273","8.78022272727273","15540"
"","PC(35:4)+H",1,1,1,"5.57732083333333","5.87732083333333","296","","PC(35:4)+H",5.796961,5.796961,5.796961,"5.57732083333333","5.87732083333333","296","","PC(35:4)+H",2,1,2,"5.57732083333333","5.87732083333333","296","","PC(35:4)+H",545673.8,1160.527,4183173,"5.57732083333333","5.87732083333333","296","","PC(35:4)+H",768.5553,585.4901,184.0737,"5.57732083333333","5.87732083333333","296","","PC(35:4)+H","768.55384","585.4878","184.07332","5.57732083333333","5.87732083333333","296"
"","PC(35:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PC(35:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PC(35:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PC(35:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PC(35:4)+H",0,0,0,"12.6864611111111","12.9864611111111","1121","","PC(35:4)+H","768.55384","585.4878","184.07332","12.6864611111111","12.9864611111111","1121"
"","PC(35:4)+H",1,0,1,"7.66248611111111","7.96248611111111","9089","","PC(35:4)+H",7.779676,0,7.779676,"7.66248611111111","7.96248611111111","9089","","PC(35:4)+H",1,0,1,"7.66248611111111","7.96248611111111","9089","","PC(35:4)+H",29444.28,0,205524.3,"7.66248611111111","7.96248611111111","9089","","PC(35:4)+H",768.5544,0,184.0736,"7.66248611111111","7.96248611111111","9089","","PC(35:4)+H","768.55384","585.4878","184.07332","7.66248611111111","7.96248611111111","9089"
"","PC(35:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PC(35:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PC(35:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PC(35:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PC(35:4)+H",0,0,0,"12.4146458333333","12.7146458333333","9396","","PC(35:4)+H","768.55384","585.4878","184.07332","12.4146458333333","12.7146458333333","9396"
"","PC(35:4)+H",0,0,0,"11.860525","12.160525","9422","","PC(35:4)+H",0,0,0,"11.860525","12.160525","9422","","PC(35:4)+H",0,0,0,"11.860525","12.160525","9422","","PC(35:4)+H",0,0,0,"11.860525","12.160525","9422","","PC(35:4)+H",0,0,0,"11.860525","12.160525","9422","","PC(35:4)+H","768.55384","585.4878","184.07332","11.860525","12.160525","9422"
"","PC(35:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PC(35:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PC(35:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PC(35:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PC(35:4)+H",0,0,0,"4.9403625","5.2403625","18329","","PC(35:4)+H","768.55384","585.4878","184.07332","4.9403625","5.2403625","18329"
"","PC(35:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PC(35:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PC(35:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PC(35:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PC(35:4)+H",0,0,0,"5.3576125","5.6576125","18346","","PC(35:4)+H","768.55384","585.4878","184.07332","5.3576125","5.6576125","18346"
"","PC(35:5)+H",0,0,1,"6.54070694444444","6.84070694444444","730","","PC(35:5)+H",0,0,6.735215,"6.54070694444444","6.84070694444444","730","","PC(35:5)+H",0,0,2,"6.54070694444444","6.84070694444444","730","","PC(35:5)+H",0,0,4303559,"6.54070694444444","6.84070694444444","730","","PC(35:5)+H",0,0,184.07355,"6.54070694444444","6.84070694444444","730","","PC(35:5)+H","766.53824","583.4722","184.07332","6.54070694444444","6.84070694444444","730"
"","PC(35:5)+H",0,0,0,"12.1012472222222","12.4012472222222","947","","PC(35:5)+H",0,0,12.27542,"12.1012472222222","12.4012472222222","947","","PC(35:5)+H",0,0,1,"12.1012472222222","12.4012472222222","947","","PC(35:5)+H",0,0,944.3616,"12.1012472222222","12.4012472222222","947","","PC(35:5)+H",0,0,184.0741,"12.1012472222222","12.4012472222222","947","","PC(35:5)+H","766.53824","583.4722","184.07332","12.1012472222222","12.4012472222222","947"
"","PC(35:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PC(35:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PC(35:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PC(35:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PC(35:5)+H",0,0,0,"5.76707638888889","6.06707638888889","1209","","PC(35:5)+H","766.53824","583.4722","184.07332","5.76707638888889","6.06707638888889","1209"
"","PC(35:5)+H",0,0,1,"6.90980694444444","7.20980694444444","1245","","PC(35:5)+H",0,0,7.01494,"6.90980694444444","7.20980694444444","1245","","PC(35:5)+H",0,0,1,"6.90980694444444","7.20980694444444","1245","","PC(35:5)+H",0,0,3995667,"6.90980694444444","7.20980694444444","1245","","PC(35:5)+H",0,0,184.0735,"6.90980694444444","7.20980694444444","1245","","PC(35:5)+H","766.53824","583.4722","184.07332","6.90980694444444","7.20980694444444","1245"
"","PC(35:5)+H",0,0,0,"11.41745","11.71745","1316","","PC(35:5)+H",0,0,11.58103,"11.41745","11.71745","1316","","PC(35:5)+H",0,0,1,"11.41745","11.71745","1316","","PC(35:5)+H",0,0,890.3802,"11.41745","11.71745","1316","","PC(35:5)+H",0,0,184.0737,"11.41745","11.71745","1316","","PC(35:5)+H","766.53824","583.4722","184.07332","11.41745","11.71745","1316"
"","PC(35:5)+H",1,0,1,"4.70570694444444","5.00570694444444","9188","","PC(35:5)+H",4.878976,0,4.878976,"4.70570694444444","5.00570694444444","9188","","PC(35:5)+H",1,0,1,"4.70570694444444","5.00570694444444","9188","","PC(35:5)+H",51995.89,0,401005.9,"4.70570694444444","5.00570694444444","9188","","PC(35:5)+H",766.5398,0,184.0738,"4.70570694444444","5.00570694444444","9188","","PC(35:5)+H","766.53824","583.4722","184.07332","4.70570694444444","5.00570694444444","9188"
"","PC(35:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PC(35:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PC(35:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PC(35:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PC(35:5)+H",0,0,0,"12.7230125","13.0230125","16018","","PC(35:5)+H","766.53824","583.4722","184.07332","12.7230125","13.0230125","16018"
"","PC(35:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PC(35:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PC(35:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PC(35:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PC(35:5)+H",0,0,0,"5.30231818181818","5.60231818181818","18517","","PC(35:5)+H","766.53824","583.4722","184.07332","5.30231818181818","5.60231818181818","18517"
"","PC(35:6)+H",1,0,1,"6.12905972222222","6.42905972222222","491","","PC(35:6)+H",6.261979,0,6.261979,"6.12905972222222","6.42905972222222","491","","PC(35:6)+H",2,0,2,"6.12905972222222","6.42905972222222","491","","PC(35:6)+H",20059.7,0,117984.1,"6.12905972222222","6.42905972222222","491","","PC(35:6)+H",764.5236,0,184.07365,"6.12905972222222","6.42905972222222","491","","PC(35:6)+H","764.52254","581.4565","184.07332","6.12905972222222","6.42905972222222","491"
