"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Average m/z","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment"
"","OxPC(17:2(KeKe))+H",0,0,0,"16.4202916666667","16.7202916666667","11772","","OxPC(17:2(KeKe))+H",0,0,0,"16.4202916666667","16.7202916666667","11772","","OxPC(17:2(KeKe))+H",0,0,0,"16.4202916666667","16.7202916666667","11772","","OxPC(17:2(KeKe))+H",0,0,0,"16.4202916666667","16.7202916666667","11772","","OxPC(17:2(KeKe))+H",0,0,0,"16.4202916666667","16.7202916666667","11772","","OxPC(17:2(KeKe))+H","548.26196","365.1959","184.07332","16.4202916666667","16.7202916666667","11772"
"","OxPC(17:2(KeKe))+H",0,0,0,"15.5114954545455","15.8114954545455","12282","","OxPC(17:2(KeKe))+H",0,0,0,"15.5114954545455","15.8114954545455","12282","","OxPC(17:2(KeKe))+H",0,0,0,"15.5114954545455","15.8114954545455","12282","","OxPC(17:2(KeKe))+H",0,0,0,"15.5114954545455","15.8114954545455","12282","","OxPC(17:2(KeKe))+H",0,0,0,"15.5114954545455","15.8114954545455","12282","","OxPC(17:2(KeKe))+H","548.26196","365.1959","184.07332","15.5114954545455","15.8114954545455","12282"
"","OxPC(17:2(KeKe))+H",0,0,0,"12.3069055555556","12.6069055555556","12626","","OxPC(17:2(KeKe))+H",0,0,0,"12.3069055555556","12.6069055555556","12626","","OxPC(17:2(KeKe))+H",0,0,0,"12.3069055555556","12.6069055555556","12626","","OxPC(17:2(KeKe))+H",0,0,0,"12.3069055555556","12.6069055555556","12626","","OxPC(17:2(KeKe))+H",0,0,0,"12.3069055555556","12.6069055555556","12626","","OxPC(17:2(KeKe))+H","548.26196","365.1959","184.07332","12.3069055555556","12.6069055555556","12626"
"","OxPC(17:2(KeKe))+H",0,0,0,"16.5243696969697","16.8243696969697","17330","","OxPC(17:2(KeKe))+H",0,0,0,"16.5243696969697","16.8243696969697","17330","","OxPC(17:2(KeKe))+H",0,0,0,"16.5243696969697","16.8243696969697","17330","","OxPC(17:2(KeKe))+H",0,0,0,"16.5243696969697","16.8243696969697","17330","","OxPC(17:2(KeKe))+H",0,0,0,"16.5243696969697","16.8243696969697","17330","","OxPC(17:2(KeKe))+H","548.26196","365.1959","184.07332","16.5243696969697","16.8243696969697","17330"
"","OxPC(17:2(KeO))+H",0,0,0,"0.369273611111111","0.669273611111111","4492","","OxPC(17:2(KeO))+H",0,0,0,"0.369273611111111","0.669273611111111","4492","","OxPC(17:2(KeO))+H",0,0,0,"0.369273611111111","0.669273611111111","4492","","OxPC(17:2(KeO))+H",0,0,0,"0.369273611111111","0.669273611111111","4492","","OxPC(17:2(KeO))+H",0,0,0,"0.369273611111111","0.669273611111111","4492","","OxPC(17:2(KeO))+H","550.27762","367.21156","184.07332","0.369273611111111","0.669273611111111","4492"
"","OxPC(18:0(KeO))+H",0,0,0,"0.335309090909091","0.635309090909091","9300","","OxPC(18:0(KeO))+H",0,0,0,"0.335309090909091","0.635309090909091","9300","","OxPC(18:0(KeO))+H",0,0,0,"0.335309090909091","0.635309090909091","9300","","OxPC(18:0(KeO))+H",0,0,0,"0.335309090909091","0.635309090909091","9300","","OxPC(18:0(KeO))+H",0,0,0,"0.335309090909091","0.635309090909091","9300","","OxPC(18:0(KeO))+H","568.32456","385.2585","184.07332","0.335309090909091","0.635309090909091","9300"
"","OxPC(18:1(KeKe))+H",1,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:1(KeKe))+H",9.352756,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:1(KeKe))+H",2,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:1(KeKe))+H",34486.81,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:1(KeKe))+H",564.2915,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:1(KeKe))+H","564.29328","381.22722","184.07332","9.09676666666667","9.39676666666667","9238"
"","OxPC(18:2(KeKe))+H",0,0,0,"15.4731791666667","15.7731791666667","6171","","OxPC(18:2(KeKe))+H",0,0,0,"15.4731791666667","15.7731791666667","6171","","OxPC(18:2(KeKe))+H",0,0,0,"15.4731791666667","15.7731791666667","6171","","OxPC(18:2(KeKe))+H",0,0,0,"15.4731791666667","15.7731791666667","6171","","OxPC(18:2(KeKe))+H",0,0,0,"15.4731791666667","15.7731791666667","6171","","OxPC(18:2(KeKe))+H","562.27761","379.21155","184.07332","15.4731791666667","15.7731791666667","6171"
"","OxPC(18:2(KeKe))+H",0,0,0,"12.1167712121212","12.4167712121212","12381","","OxPC(18:2(KeKe))+H",0,0,0,"12.1167712121212","12.4167712121212","12381","","OxPC(18:2(KeKe))+H",0,0,0,"12.1167712121212","12.4167712121212","12381","","OxPC(18:2(KeKe))+H",0,0,0,"12.1167712121212","12.4167712121212","12381","","OxPC(18:2(KeKe))+H",0,0,0,"12.1167712121212","12.4167712121212","12381","","OxPC(18:2(KeKe))+H","562.27761","379.21155","184.07332","12.1167712121212","12.4167712121212","12381"
"","OxPC(18:2(KeKe))+H",0,0,0,"12.2081416666667","12.5081416666667","13896","","OxPC(18:2(KeKe))+H",0,0,0,"12.2081416666667","12.5081416666667","13896","","OxPC(18:2(KeKe))+H",0,0,0,"12.2081416666667","12.5081416666667","13896","","OxPC(18:2(KeKe))+H",0,0,0,"12.2081416666667","12.5081416666667","13896","","OxPC(18:2(KeKe))+H",0,0,0,"12.2081416666667","12.5081416666667","13896","","OxPC(18:2(KeKe))+H","562.27761","379.21155","184.07332","12.2081416666667","12.5081416666667","13896"
"","OxPC(18:2(KeO))+H",1,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:2(KeO))+H",9.352756,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:2(KeO))+H",2,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:2(KeO))+H",34486.81,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:2(KeO))+H",564.2915,0,0,"9.09676666666667","9.39676666666667","9238","","OxPC(18:2(KeO))+H","564.29327","381.22721","184.07332","9.09676666666667","9.39676666666667","9238"
