"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","OxPE(33:1(Ke))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:1(Ke))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:1(Ke))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:1(Ke))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:1(Ke))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:1(Ke))+H","718.50179","577.48268","142.02639","2.10559305555556","2.40559305555556","14062"
"","OxPE(33:1(KeKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:1(KeKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:1(KeKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:1(KeKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:1(KeKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:1(KeKe))+H","732.48107","591.46196","142.02639","1.54857083333333","1.84857083333333","12234"
"","OxPE(33:1(KeO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:1(KeO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:1(KeO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:1(KeO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:1(KeO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:1(KeO))+H","734.49671","593.4776","142.02639","1.86179583333333","2.16179583333333","9016"
"","OxPE(33:1(KeKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:1(KeKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:1(KeKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:1(KeKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:1(KeKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:1(KeKeO))+H","748.47599","607.45688","142.02639","1.04081527777778","1.34081527777778","14206"
"","OxPE(33:1(OKeO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:1(OKeO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:1(OKeO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:1(OKeO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:1(OKeO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:1(OKeO))+H","750.49165","609.47254","142.02639","1.40907916666667","1.70907916666667","4183"
"","OxPE(33:1(OOKeO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:1(OOKeO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:1(OOKeO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:1(OOKeO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:1(OOKeO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:1(OOKeO))+H","766.48657","625.46746","142.02639","0.751288888888889","1.05128888888889","3234"
"","OxPE(33:2(Ke))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:2(Ke))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:2(Ke))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:2(Ke))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:2(Ke))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:2(Ke))+H","716.48614","575.46703","142.02639","1.76707222222222","2.06707222222222","7284"
"","OxPE(33:2(Ke))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:2(Ke))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:2(Ke))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:2(Ke))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:2(Ke))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:2(Ke))+H","716.48614","575.46703","142.02639","1.56485694444444","1.86485694444444","14724"
"","OxPE(33:2(Ke))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:2(Ke))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:2(Ke))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:2(Ke))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:2(Ke))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:2(Ke))+H","716.48614","575.46703","142.02639","1.34834166666667","1.64834166666667","16130"
"","OxPE(33:2(O))+H",0,0,0,"1.71265833333333","2.01265833333333","6946","","OxPE(33:2(O))+H",0,0,0,"1.71265833333333","2.01265833333333","6946","","OxPE(33:2(O))+H",0,0,0,"1.71265833333333","2.01265833333333","6946","","OxPE(33:2(O))+H",0,0,0,"1.71265833333333","2.01265833333333","6946","","OxPE(33:2(O))+H",0,0,0,"1.71265833333333","2.01265833333333","6946","","OxPE(33:2(O))+H","718.50179","577.48268","142.02639","1.71265833333333","2.01265833333333","6946"
"","OxPE(33:2(O))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:2(O))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:2(O))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:2(O))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:2(O))+H",0,0,0,"2.10559305555556","2.40559305555556","14062","","OxPE(33:2(O))+H","718.50179","577.48268","142.02639","2.10559305555556","2.40559305555556","14062"
"","OxPE(33:2(KeKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:2(KeKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:2(KeKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:2(KeKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:2(KeKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:2(KeKe))+H","730.4654","589.44629","142.02639","1.47424166666667","1.77424166666667","7817"
"","OxPE(33:2(OKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:2(OKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:2(OKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:2(OKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:2(OKe))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:2(OKe))+H","732.48105","591.46194","142.02639","1.54857083333333","1.84857083333333","12234"
"","OxPE(33:2(OO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:2(OO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:2(OO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:2(OO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:2(OO))+H",0,0,0,"1.86179583333333","2.16179583333333","9016","","OxPE(33:2(OO))+H","734.49671","593.4776","142.02639","1.86179583333333","2.16179583333333","9016"
"","OxPE(33:2(KeOKe))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:2(KeOKe))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:2(KeOKe))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:2(KeOKe))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:2(KeOKe))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:2(KeOKe))+H","746.4603","605.44119","142.02639","1.1550125","1.4550125","14984"
"","OxPE(33:2(OKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:2(OKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:2(OKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:2(OKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:2(OKeO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:2(OKeO))+H","748.47597","607.45686","142.02639","1.04081527777778","1.34081527777778","14206"
"","OxPE(33:2(OOO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:2(OOO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:2(OOO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:2(OOO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:2(OOO))+H",0,0,0,"1.40907916666667","1.70907916666667","4183","","OxPE(33:2(OOO))+H","750.49161","609.4725","142.02639","1.40907916666667","1.70907916666667","4183"
"","OxPE(33:2(OOOO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:2(OOOO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:2(OOOO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:2(OOOO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:2(OOOO))+H",0,0,0,"0.751288888888889","1.05128888888889","3234","","OxPE(33:2(OOOO))+H","766.48653","625.46742","142.02639","0.751288888888889","1.05128888888889","3234"
"","OxPE(33:3(Ke))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:3(Ke))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:3(Ke))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:3(Ke))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:3(Ke))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:3(Ke))+H","714.47049","573.45138","142.02639","0.96251666666667","1.26251666666667","3777"
"","OxPE(33:3(Ke))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:3(Ke))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:3(Ke))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:3(Ke))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:3(Ke))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:3(Ke))+H","714.47049","573.45138","142.02639","1.55958194444444","1.85958194444444","5164"
"","OxPE(33:3(Ke))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:3(Ke))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:3(Ke))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:3(Ke))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:3(Ke))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:3(Ke))+H","714.47049","573.45138","142.02639","1.80005138888889","2.10005138888889","8607"
"","OxPE(33:3(Ke))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:3(Ke))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:3(Ke))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:3(Ke))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:3(Ke))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:3(Ke))+H","714.47049","573.45138","142.02639","1.35613472222222","1.65613472222222","9673"
"","OxPE(33:3(O))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:3(O))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:3(O))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:3(O))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:3(O))+H",0,0,0,"1.76707222222222","2.06707222222222","7284","","OxPE(33:3(O))+H","716.48614","575.46703","142.02639","1.76707222222222","2.06707222222222","7284"
"","OxPE(33:3(O))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:3(O))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:3(O))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:3(O))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:3(O))+H",0,0,0,"1.56485694444444","1.86485694444444","14724","","OxPE(33:3(O))+H","716.48614","575.46703","142.02639","1.56485694444444","1.86485694444444","14724"
"","OxPE(33:3(O))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:3(O))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:3(O))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:3(O))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:3(O))+H",0,0,0,"1.34834166666667","1.64834166666667","16130","","OxPE(33:3(O))+H","716.48614","575.46703","142.02639","1.34834166666667","1.64834166666667","16130"
"","OxPE(33:3(OKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:3(OKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:3(OKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:3(OKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:3(OKe))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:3(OKe))+H","730.46538","589.44627","142.02639","1.47424166666667","1.77424166666667","7817"
"","OxPE(33:3(OO))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:3(OO))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:3(OO))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:3(OO))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:3(OO))+H",0,0,0,"1.54857083333333","1.84857083333333","12234","","OxPE(33:3(OO))+H","732.48106","591.46195","142.02639","1.54857083333333","1.84857083333333","12234"
"","OxPE(33:3(OKeO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:3(OKeO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:3(OKeO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:3(OKeO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:3(OKeO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:3(OKeO))+H","746.4603","605.44119","142.02639","1.1550125","1.4550125","14984"
"","OxPE(33:3(OOO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:3(OOO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:3(OOO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:3(OOO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:3(OOO))+H",0,0,0,"1.04081527777778","1.34081527777778","14206","","OxPE(33:3(OOO))+H","748.47601","607.4569","142.02639","1.04081527777778","1.34081527777778","14206"
"","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:3(KeOKeO))+H","760.43954","619.42043","142.02639","3.91813181818182","4.21813181818182","6911"
"","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:3(KeOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:3(KeOKeO))+H","760.43954","619.42043","142.02639","3.91824027777778","4.21824027777778","13515"
"","OxPE(33:4(Ke))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:4(Ke))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:4(Ke))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:4(Ke))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:4(Ke))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:4(Ke))+H","712.45484","571.43573","142.02639","1.40643888888889","1.70643888888889","6492"
"","OxPE(33:4(O))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:4(O))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:4(O))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:4(O))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:4(O))+H",0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPE(33:4(O))+H","714.47049","573.45138","142.02639","0.96251666666667","1.26251666666667","3777"
"","OxPE(33:4(O))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:4(O))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:4(O))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:4(O))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:4(O))+H",0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPE(33:4(O))+H","714.47049","573.45138","142.02639","1.55958194444444","1.85958194444444","5164"
"","OxPE(33:4(O))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:4(O))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:4(O))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:4(O))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:4(O))+H",0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPE(33:4(O))+H","714.47049","573.45138","142.02639","1.80005138888889","2.10005138888889","8607"
"","OxPE(33:4(O))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:4(O))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:4(O))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:4(O))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:4(O))+H",0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPE(33:4(O))+H","714.47049","573.45138","142.02639","1.35613472222222","1.65613472222222","9673"
"","OxPE(33:4(OO))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:4(OO))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:4(OO))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:4(OO))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:4(OO))+H",0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(33:4(OO))+H","730.46541","589.4463","142.02639","1.47424166666667","1.77424166666667","7817"
"","OxPE(33:4(OOO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:4(OOO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:4(OOO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:4(OOO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:4(OOO))+H",0,0,0,"1.1550125","1.4550125","14984","","OxPE(33:4(OOO))+H","746.46031","605.4412","142.02639","1.1550125","1.4550125","14984"
"","OxPE(33:4(OOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:4(OOKeO))+H","760.43959","619.42048","142.02639","3.91813181818182","4.21813181818182","6911"
"","OxPE(33:4(OOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:4(OOKeO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:4(OOKeO))+H","760.43959","619.42048","142.02639","3.91824027777778","4.21824027777778","13515"
"","OxPE(33:5(O))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:5(O))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:5(O))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:5(O))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:5(O))+H",0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(33:5(O))+H","712.45487","571.43576","142.02639","1.40643888888889","1.70643888888889","6492"
"","OxPE(33:5(OOOO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:5(OOOO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:5(OOOO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:5(OOOO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:5(OOOO))+H",0,0,0,"3.91813181818182","4.21813181818182","6911","","OxPE(33:5(OOOO))+H","760.43963","619.42052","142.02639","3.91813181818182","4.21813181818182","6911"
"","OxPE(33:5(OOOO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:5(OOOO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:5(OOOO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:5(OOOO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:5(OOOO))+H",0,0,0,"3.91824027777778","4.21824027777778","13515","","OxPE(33:5(OOOO))+H","760.43963","619.42052","142.02639","3.91824027777778","4.21824027777778","13515"
"","OxPE(34:1(OKeO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:1(OKeO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:1(OKeO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:1(OKeO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:1(OKeO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:1(OKeO))+H","764.5073","623.48819","142.02639","7.31831111111111","7.61831111111111","9481"
"","OxPE(34:1(OOKeO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:1(OOKeO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:1(OOKeO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:1(OOKeO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:1(OOKeO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:1(OOKeO))+H","780.50222","639.48311","142.02639","1.02526666666667","1.32526666666667","6927"
"","OxPE(34:2(OOO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:2(OOO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:2(OOO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:2(OOO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:2(OOO))+H",0,0,0,"7.31831111111111","7.61831111111111","9481","","OxPE(34:2(OOO))+H","764.50726","623.48815","142.02639","7.31831111111111","7.61831111111111","9481"
"","OxPE(34:2(OOOO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:2(OOOO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:2(OOOO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:2(OOOO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:2(OOOO))+H",0,0,0,"1.02526666666667","1.32526666666667","6927","","OxPE(34:2(OOOO))+H","780.50218","639.48307","142.02639","1.02526666666667","1.32526666666667","6927"
"","OxPE(34:3(Ke))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:3(Ke))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:3(Ke))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:3(Ke))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:3(Ke))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:3(Ke))+H","728.48614","587.46703","142.02639","1.77506111111111","2.07506111111111","15044"
"","OxPE(34:4(Ke))+H",0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(34:4(Ke))+H",0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(34:4(Ke))+H",0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(34:4(Ke))+H",0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(34:4(Ke))+H",0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(34:4(Ke))+H","726.47049","585.45138","142.02639","1.84776666666667","2.14776666666667","5867"
"","OxPE(34:4(O))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:4(O))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:4(O))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:4(O))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:4(O))+H",0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPE(34:4(O))+H","728.48614","587.46703","142.02639","1.77506111111111","2.07506111111111","15044"
"","OxPE(34:5(Ke))+H",0,0,0,"1.811375","2.111375","6614","","OxPE(34:5(Ke))+H",0,0,0,"1.811375","2.111375","6614","","OxPE(34:5(Ke))+H",0,0,0,"1.811375","2.111375","6614","","OxPE(34:5(Ke))+H",0,0,0,"1.811375","2.111375","6614","","OxPE(34:5(Ke))+H",0,0,0,"1.811375","2.111375","6614","","OxPE(34:5(Ke))+H","724.45484","583.43573","142.02639","1.811375","2.111375","6614"
