"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","RT at Max Intensity","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Number of Scans","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Max Intensity","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Average m/z","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxLPE","[M+H]+","NL_head","NL_R1CO","R1CO+","R1COO+58","head","RT_min","RT_max","Comment"
"","OxLPE(12:3(COOH))+H",0,0,0,0,0,0,"12.6293222222222","12.9293222222222","18844","","OxLPE(12:3(COOH))+H",0,0,0,0,0,0,"12.6293222222222","12.9293222222222","18844","","OxLPE(12:3(COOH))+H",0,0,0,0,0,0,"12.6293222222222","12.9293222222222","18844","","OxLPE(12:3(COOH))+H",0,0,0,0,0,0,"12.6293222222222","12.9293222222222","18844","","OxLPE(12:3(COOH))+H",0,0,0,0,0,0,"12.6293222222222","12.9293222222222","18844","","OxLPE(12:3(COOH))+H","422.15749","281.13838","75.04407","207.10161","281.13839","142.02639","12.6293222222222","12.9293222222222","18844"
"","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"0.572014814814815","0.872014814814815","6673","","OxLPE(20:4(OH))+H","518.28777","377.26866","75.04407","303.23189","377.26867","142.02639","0.572014814814815","0.872014814814815","6673"
"","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"6.59762638888889","6.89762638888889","10360","","OxLPE(20:4(OH))+H","518.28777","377.26866","75.04407","303.23189","377.26867","142.02639","6.59762638888889","6.89762638888889","10360"
"","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:4(OH))+H",0,0,0,0,0,0,"7.69778472222222","7.99778472222222","11771","","OxLPE(20:4(OH))+H","518.28777","377.26866","75.04407","303.23189","377.26867","142.02639","7.69778472222222","7.99778472222222","11771"
"","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.76906388888889","6.06906388888889","9759","","OxLPE(17:2(OH))+H","480.27215","339.25304","75.04407","265.21627","339.25305","147.02639","5.76906388888889","6.06906388888889","9759"
"","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:2(OH))+H",0,0,0,0,0,0,"5.77136666666667","6.07136666666667","15358","","OxLPE(17:2(OH))+H","480.27215","339.25304","75.04407","265.21627","339.25305","147.02639","5.77136666666667","6.07136666666667","15358"
"","OxLPE(22:2(OH))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:2(OH))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:2(OH))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:2(OH))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:2(OH))+H",0,0,0,0,0,0,"0.8628875","1.1628875","2125","","OxLPE(22:2(OH))+H","550.35035","409.33124","75.04407","335.29447","409.33125","156.02639","0.8628875","1.1628875","2125"
"","OxLPE(22:3(OH))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:3(OH))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:3(OH))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:3(OH))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:3(OH))+H",0,0,0,0,0,0,"0.5959875","0.8959875","900","","OxLPE(22:3(OH))+H","548.33475","407.31564","75.04407","333.27887","407.31565","157.02639","0.5959875","0.8959875","900"
"","OxLPE(22:5(OH))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:5(OH))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:5(OH))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:5(OH))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:5(OH))+H",0,0,0,0,0,0,"1.89569166666667","2.19569166666667","6040","","OxLPE(22:5(OH))+H","544.30345","403.28434","75.04407","329.24757","403.28435","159.02639","1.89569166666667","2.19569166666667","6040"
"","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"6.43124861111111","6.73124861111111","4247","","OxLPE(22:6(OH))+H","542.28775","401.26864","75.04407","327.23187","401.26865","160.02639","6.43124861111111","6.73124861111111","4247"
"","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:6(OH))+H",0,0,0,0,0,0,"7.49432361111111","7.79432361111111","15166","","OxLPE(22:6(OH))+H","542.28775","401.26864","75.04407","327.23187","401.26865","160.02639","7.49432361111111","7.79432361111111","15166"
"","OxLPE(18:1(OO))+H",0,0,0,0,0,0,"0.761893055555555","1.06189305555556","3800","","OxLPE(18:1(OO))+H",0,0,0,0,0,0,"0.761893055555555","1.06189305555556","3800","","OxLPE(18:1(OO))+H",0,0,0,0,0,0,"0.761893055555555","1.06189305555556","3800","","OxLPE(18:1(OO))+H",0,0,0,0,0,0,"0.761893055555555","1.06189305555556","3800","","OxLPE(18:1(OO))+H",0,0,0,0,0,0,"0.761893055555555","1.06189305555556","3800","","OxLPE(18:1(OO))+H","512.29837","371.27926","75.04407","297.24249","371.27927","167.02639","0.761893055555555","1.06189305555556","3800"
"","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"0.507062121212121","0.807062121212121","11882","","OxLPE(18:4(OO))+H","506.25137","365.23226","75.04407","291.19549","365.23227","169.02639","0.507062121212121","0.807062121212121","11882"
"","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1581069444444","15.4581069444444","13525","","OxLPE(18:4(OO))+H","506.25137","365.23226","75.04407","291.19549","365.23227","169.02639","15.1581069444444","15.4581069444444","13525"
"","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"14.7625041666667","15.0625041666667","14021","","OxLPE(18:4(OO))+H","506.25137","365.23226","75.04407","291.19549","365.23227","169.02639","14.7625041666667","15.0625041666667","14021"
"","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:4(OO))+H",0,0,0,0,0,0,"15.1443944444444","15.4443944444444","16406","","OxLPE(18:4(OO))+H","506.25137","365.23226","75.04407","291.19549","365.23227","169.02639","15.1443944444444","15.4443944444444","16406"
"","OxLPE(20:1(OO))+H",0,0,0,0,0,0,"1.21600972222222","1.51600972222222","2974","","OxLPE(20:1(OO))+H",0,0,0,0,0,0,"1.21600972222222","1.51600972222222","2974","","OxLPE(20:1(OO))+H",0,0,0,0,0,0,"1.21600972222222","1.51600972222222","2974","","OxLPE(20:1(OO))+H",0,0,0,0,0,0,"1.21600972222222","1.51600972222222","2974","","OxLPE(20:1(OO))+H",0,0,0,0,0,0,"1.21600972222222","1.51600972222222","2974","","OxLPE(20:1(OO))+H","540.32967","399.31056","75.04407","325.27379","399.31057","170.02639","1.21600972222222","1.51600972222222","2974"
"","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"0.824581944444444","1.12458194444444","3582","","OxLPE(20:2(OO))+H","538.31397","397.29486","75.04407","323.25809","397.29487","171.02639","0.824581944444444","1.12458194444444","3582"
"","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"8.54689027777778","8.84689027777778","5114","","OxLPE(20:2(OO))+H","538.31397","397.29486","75.04407","323.25809","397.29487","171.02639","8.54689027777778","8.84689027777778","5114"
"","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:2(OO))+H",0,0,0,0,0,0,"7.49432638888889","7.79432638888889","15255","","OxLPE(20:2(OO))+H","538.31397","397.29486","75.04407","323.25809","397.29487","171.02639","7.49432638888889","7.79432638888889","15255"
"","OxLPE(20:3(OO))+H",1,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:3(OO))+H",7.986544,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:3(OO))+H",1,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:3(OO))+H",2397.907,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:3(OO))+H",536.2967,0,0,0,0,0,"7.71418472222222","8.01418472222222","2196","","OxLPE(20:3(OO))+H","536.29837","395.27926","75.04407","321.24249","395.27927","172.02639","7.71418472222222","8.01418472222222","2196"
"","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"0.558641666666667","0.858641666666667","2728","","OxLPE(20:3(OO))+H","536.29837","395.27926","75.04407","321.24249","395.27927","172.02639","0.558641666666667","0.858641666666667","2728"
"","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"6.60281944444444","6.90281944444444","2804","","OxLPE(20:3(OO))+H","536.29837","395.27926","75.04407","321.24249","395.27927","172.02639","6.60281944444444","6.90281944444444","2804"
"","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:3(OO))+H",0,0,0,0,0,0,"8.11355277777778","8.41355277777778","15946","","OxLPE(20:3(OO))+H","536.29837","395.27926","75.04407","321.24249","395.27927","172.02639","8.11355277777778","8.41355277777778","15946"
"","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxLPE(22:5(OO))+H","560.29837","419.27926","75.04407","345.24249","419.27927","178.02639","7.49951805555555","7.79951805555555","1330"
"","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxLPE(22:5(OO))+H","560.29837","419.27926","75.04407","345.24249","419.27927","178.02639","6.41087777777778","6.71087777777778","2398"
"","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxLPE(22:5(OO))+H","560.29837","419.27926","75.04407","345.24249","419.27927","178.02639","8.55429444444444","8.85429444444444","6910"
"","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxLPE(22:5(OO))+H","560.29837","419.27926","75.04407","345.24249","419.27927","178.02639","7.66776944444444","7.96776944444444","14866"
"","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:5(OO))+H",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxLPE(22:5(OO))+H","560.29837","419.27926","75.04407","345.24249","419.27927","178.02639","6.39903055555556","6.69903055555556","17177"
"","OxLPE(22:6(OO))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:6(OO))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:6(OO))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:6(OO))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:6(OO))+H",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxLPE(22:6(OO))+H","558.28267","417.26356","75.04407","343.22679","417.26357","179.02639","5.61840833333333","5.91840833333333","8166"
"","OxLPE(18:4(OOO))+H",0,0,0,0,0,0,"0.359147222222222","0.659147222222222","3006","","OxLPE(18:4(OOO))+H",0,0,0,0,0,0,"0.359147222222222","0.659147222222222","3006","","OxLPE(18:4(OOO))+H",0,0,0,0,0,0,"0.359147222222222","0.659147222222222","3006","","OxLPE(18:4(OOO))+H",0,0,0,0,0,0,"0.359147222222222","0.659147222222222","3006","","OxLPE(18:4(OOO))+H",0,0,0,0,0,0,"0.359147222222222","0.659147222222222","3006","","OxLPE(18:4(OOO))+H","522.24629","381.22718","75.04407","307.19041","381.22719","189.02639","0.359147222222222","0.659147222222222","3006"
"","OxLPE(20:4(OOO))+H",0,0,0,0,0,0,"0.369273611111111","0.669273611111111","4492","","OxLPE(20:4(OOO))+H",0,0,0,0,0,0,"0.369273611111111","0.669273611111111","4492","","OxLPE(20:4(OOO))+H",0,0,0,0,0,0,"0.369273611111111","0.669273611111111","4492","","OxLPE(20:4(OOO))+H",0,0,0,0,0,0,"0.369273611111111","0.669273611111111","4492","","OxLPE(20:4(OOO))+H",0,0,0,0,0,0,"0.369273611111111","0.669273611111111","4492","","OxLPE(20:4(OOO))+H","550.27759","409.25848","75.04407","335.22171","409.25849","193.02639","0.369273611111111","0.669273611111111","4492"
"","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.3733736111111","15.6733736111111","8143","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.3733736111111","15.6733736111111","8143","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.3733736111111","15.6733736111111","8143","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.3733736111111","15.6733736111111","8143","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.3733736111111","15.6733736111111","8143","","OxLPE(20:5(OOO))+H","548.26199","407.24288","75.04407","333.20611","407.24289","194.02639","15.3733736111111","15.6733736111111","8143"
"","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.4202916666667","16.7202916666667","11772","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.4202916666667","16.7202916666667","11772","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.4202916666667","16.7202916666667","11772","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.4202916666667","16.7202916666667","11772","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.4202916666667","16.7202916666667","11772","","OxLPE(20:5(OOO))+H","548.26199","407.24288","75.04407","333.20611","407.24289","194.02639","16.4202916666667","16.7202916666667","11772"
"","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.5114954545455","15.8114954545455","12282","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.5114954545455","15.8114954545455","12282","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.5114954545455","15.8114954545455","12282","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.5114954545455","15.8114954545455","12282","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"15.5114954545455","15.8114954545455","12282","","OxLPE(20:5(OOO))+H","548.26199","407.24288","75.04407","333.20611","407.24289","194.02639","15.5114954545455","15.8114954545455","12282"
"","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"12.3069055555556","12.6069055555556","12626","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"12.3069055555556","12.6069055555556","12626","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"12.3069055555556","12.6069055555556","12626","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"12.3069055555556","12.6069055555556","12626","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"12.3069055555556","12.6069055555556","12626","","OxLPE(20:5(OOO))+H","548.26199","407.24288","75.04407","333.20611","407.24289","194.02639","12.3069055555556","12.6069055555556","12626"
"","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.5243696969697","16.8243696969697","17330","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.5243696969697","16.8243696969697","17330","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.5243696969697","16.8243696969697","17330","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.5243696969697","16.8243696969697","17330","","OxLPE(20:5(OOO))+H",0,0,0,0,0,0,"16.5243696969697","16.8243696969697","17330","","OxLPE(20:5(OOO))+H","548.26199","407.24288","75.04407","333.20611","407.24289","194.02639","16.5243696969697","16.8243696969697","17330"
"","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5461611111111","15.8461611111111","8188","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5461611111111","15.8461611111111","8188","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5461611111111","15.8461611111111","8188","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5461611111111","15.8461611111111","8188","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5461611111111","15.8461611111111","8188","","OxLPE(22:5(OOO))+H","576.29329","435.27418","75.04407","361.23741","435.27419","199.02639","15.5461611111111","15.8461611111111","8188"
"","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5656222222222","15.8656222222222","18138","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5656222222222","15.8656222222222","18138","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5656222222222","15.8656222222222","18138","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5656222222222","15.8656222222222","18138","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"15.5656222222222","15.8656222222222","18138","","OxLPE(22:5(OOO))+H","576.29329","435.27418","75.04407","361.23741","435.27419","199.02639","15.5656222222222","15.8656222222222","18138"
"","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"16.5841180555556","16.8841180555556","18454","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"16.5841180555556","16.8841180555556","18454","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"16.5841180555556","16.8841180555556","18454","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"16.5841180555556","16.8841180555556","18454","","OxLPE(22:5(OOO))+H",0,0,0,0,0,0,"16.5841180555556","16.8841180555556","18454","","OxLPE(22:5(OOO))+H","576.29329","435.27418","75.04407","361.23741","435.27419","199.02639","16.5841180555556","16.8841180555556","18454"
"","OxLPE(18:1(OOOO))+H",0,0,0,0,0,0,"1.41434583333333","1.71434583333333","17421","","OxLPE(18:1(OOOO))+H",0,0,0,0,0,0,"1.41434583333333","1.71434583333333","17421","","OxLPE(18:1(OOOO))+H",0,0,0,0,0,0,"1.41434583333333","1.71434583333333","17421","","OxLPE(18:1(OOOO))+H",0,0,0,0,0,0,"1.41434583333333","1.71434583333333","17421","","OxLPE(18:1(OOOO))+H",0,0,0,0,0,0,"1.41434583333333","1.71434583333333","17421","","OxLPE(18:1(OOOO))+H","544.28821","403.2691","75.04407","329.23233","403.26911","207.02639","1.41434583333333","1.71434583333333","17421"
"","OxLPE(22:4(OOOO))+H",0,0,0,0,0,0,"1.01746111111111","1.31746111111111","9472","","OxLPE(22:4(OOOO))+H",0,0,0,0,0,0,"1.01746111111111","1.31746111111111","9472","","OxLPE(22:4(OOOO))+H",0,0,0,0,0,0,"1.01746111111111","1.31746111111111","9472","","OxLPE(22:4(OOOO))+H",0,0,0,0,0,0,"1.01746111111111","1.31746111111111","9472","","OxLPE(22:4(OOOO))+H",0,0,0,0,0,0,"1.01746111111111","1.31746111111111","9472","","OxLPE(22:4(OOOO))+H","594.30381","453.2847","75.04407","379.24793","453.28471","219.02639","1.01746111111111","1.31746111111111","9472"
"","OxLPE(22:5(OOOO))+H",0,0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(22:5(OOOO))+H",0,0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(22:5(OOOO))+H",0,0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(22:5(OOOO))+H",0,0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(22:5(OOOO))+H",0,0,0,0,0,0,"10.0146444444444","10.3146444444444","11311","","OxLPE(22:5(OOOO))+H","592.28821","451.2691","75.04407","377.23233","451.26911","220.02639","10.0146444444444","10.3146444444444","11311"
