"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Average m/z","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment"
"","plasmanyl-TG(O-16:0_8:0_18:0)+NH4",0,0,0,"11.823025","12.123025","7509","","plasmanyl-TG(O-16:0_8:0_18:0)+NH4",0,0,0,"11.823025","12.123025","7509","","plasmanyl-TG(O-16:0_8:0_18:0)+NH4",0,0,0,"11.823025","12.123025","7509","","plasmanyl-TG(O-16:0_8:0_18:0)+NH4",0,0,0,"11.823025","12.123025","7509","","plasmanyl-TG(O-16:0_8:0_18:0)+NH4",0,0,0,"11.823025","12.123025","7509","","plasmanyl-TG(O-16:0_8:0_18:0)+NH4","726.69705","565.55535","425.39885","11.823025","12.123025","7509"
"","plasmanyl-TG(O-16:0_8:0_18:1)+NH4",0,0,0,"12.5555515151515","12.8555515151515","12368","","plasmanyl-TG(O-16:0_8:0_18:1)+NH4",0,0,0,"12.5555515151515","12.8555515151515","12368","","plasmanyl-TG(O-16:0_8:0_18:1)+NH4",0,0,0,"12.5555515151515","12.8555515151515","12368","","plasmanyl-TG(O-16:0_8:0_18:1)+NH4",0,0,0,"12.5555515151515","12.8555515151515","12368","","plasmanyl-TG(O-16:0_8:0_18:1)+NH4",0,0,0,"12.5555515151515","12.8555515151515","12368","","plasmanyl-TG(O-16:0_8:0_18:1)+NH4","724.68145","563.53975","425.39885","12.5555515151515","12.8555515151515","12368"
"","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"11.9691472222222","12.2691472222222","7921","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"11.9691472222222","12.2691472222222","7921","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"11.9691472222222","12.2691472222222","7921","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"11.9691472222222","12.2691472222222","7921","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"11.9691472222222","12.2691472222222","7921","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4","722.66575","561.52405","425.39885","11.9691472222222","12.2691472222222","7921"
"","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"9.21280277777778","9.51280277777778","10775","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"9.21280277777778","9.51280277777778","10775","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"9.21280277777778","9.51280277777778","10775","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"9.21280277777778","9.51280277777778","10775","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4",0,0,0,"9.21280277777778","9.51280277777778","10775","","plasmanyl-TG(O-16:0_8:0_18:2)+NH4","722.66575","561.52405","425.39885","9.21280277777778","9.51280277777778","10775"
"","plasmanyl-TG(O-16:0_8:0_19:0)+NH4",0,0,0,"12.2030111111111","12.5030111111111","5165","","plasmanyl-TG(O-16:0_8:0_19:0)+NH4",0,0,0,"12.2030111111111","12.5030111111111","5165","","plasmanyl-TG(O-16:0_8:0_19:0)+NH4",0,0,0,"12.2030111111111","12.5030111111111","5165","","plasmanyl-TG(O-16:0_8:0_19:0)+NH4",0,0,0,"12.2030111111111","12.5030111111111","5165","","plasmanyl-TG(O-16:0_8:0_19:0)+NH4",0,0,0,"12.2030111111111","12.5030111111111","5165","","plasmanyl-TG(O-16:0_8:0_19:0)+NH4","740.71275","579.57105","425.39885","12.2030111111111","12.5030111111111","5165"
"","plasmanyl-TG(O-16:0_8:0_20:0)+NH4",0,0,0,"12.5596486111111","12.8596486111111","7303","","plasmanyl-TG(O-16:0_8:0_20:0)+NH4",0,0,0,"12.5596486111111","12.8596486111111","7303","","plasmanyl-TG(O-16:0_8:0_20:0)+NH4",0,0,0,"12.5596486111111","12.8596486111111","7303","","plasmanyl-TG(O-16:0_8:0_20:0)+NH4",0,0,0,"12.5596486111111","12.8596486111111","7303","","plasmanyl-TG(O-16:0_8:0_20:0)+NH4",0,0,0,"12.5596486111111","12.8596486111111","7303","","plasmanyl-TG(O-16:0_8:0_20:0)+NH4","754.72835","593.58665","425.39885","12.5596486111111","12.8596486111111","7303"
"","plasmanyl-TG(O-16:0_8:0_20:5)+NH4",0,0,0,"11.3265625","11.6265625","6382","","plasmanyl-TG(O-16:0_8:0_20:5)+NH4",0,0,0,"11.3265625","11.6265625","6382","","plasmanyl-TG(O-16:0_8:0_20:5)+NH4",0,0,0,"11.3265625","11.6265625","6382","","plasmanyl-TG(O-16:0_8:0_20:5)+NH4",0,0,0,"11.3265625","11.6265625","6382","","plasmanyl-TG(O-16:0_8:0_20:5)+NH4",0,0,0,"11.3265625","11.6265625","6382","","plasmanyl-TG(O-16:0_8:0_20:5)+NH4","744.65015","583.50845","425.39885","11.3265625","11.6265625","6382"
"","plasmanyl-TG(O-16:0_8:0_24:0)+NH4",0,0,0,"15.0141125","15.3141125","9192","","plasmanyl-TG(O-16:0_8:0_24:0)+NH4",0,0,0,"15.0141125","15.3141125","9192","","plasmanyl-TG(O-16:0_8:0_24:0)+NH4",0,0,0,"15.0141125","15.3141125","9192","","plasmanyl-TG(O-16:0_8:0_24:0)+NH4",0,0,0,"15.0141125","15.3141125","9192","","plasmanyl-TG(O-16:0_8:0_24:0)+NH4",0,0,0,"15.0141125","15.3141125","9192","","plasmanyl-TG(O-16:0_8:0_24:0)+NH4","810.79095","649.64925","425.39885","15.0141125","15.3141125","9192"
"","plasmanyl-TG(O-16:0_8:0_24:1)+NH4",0,0,0,"14.5785388888889","14.8785388888889","3376","","plasmanyl-TG(O-16:0_8:0_24:1)+NH4",0,0,0,"14.5785388888889","14.8785388888889","3376","","plasmanyl-TG(O-16:0_8:0_24:1)+NH4",0,0,0,"14.5785388888889","14.8785388888889","3376","","plasmanyl-TG(O-16:0_8:0_24:1)+NH4",0,0,0,"14.5785388888889","14.8785388888889","3376","","plasmanyl-TG(O-16:0_8:0_24:1)+NH4",0,0,0,"14.5785388888889","14.8785388888889","3376","","plasmanyl-TG(O-16:0_8:0_24:1)+NH4","808.77535","647.63365","425.39885","14.5785388888889","14.8785388888889","3376"
"","plasmanyl-TG(O-16:0_8:0_25:0)+NH4",0,0,0,"15.1656","15.4656","14578","","plasmanyl-TG(O-16:0_8:0_25:0)+NH4",0,0,0,"15.1656","15.4656","14578","","plasmanyl-TG(O-16:0_8:0_25:0)+NH4",0,0,0,"15.1656","15.4656","14578","","plasmanyl-TG(O-16:0_8:0_25:0)+NH4",0,0,0,"15.1656","15.4656","14578","","plasmanyl-TG(O-16:0_8:0_25:0)+NH4",0,0,0,"15.1656","15.4656","14578","","plasmanyl-TG(O-16:0_8:0_25:0)+NH4","824.80665","663.66495","425.39885","15.1656","15.4656","14578"
