"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","RT at Max Intensity","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Number of Scans","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Max Intensity","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Average m/z","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment"
"","LPE(16:0)+H",0,0,0,0,0,"0.377983333333333","0.677983333333333","17750","","LPE(16:0)+H",0,0,0,0,0,"0.377983333333333","0.677983333333333","17750","","LPE(16:0)+H",0,0,0,0,0,"0.377983333333333","0.677983333333333","17750","","LPE(16:0)+H",0,0,0,0,0,"0.377983333333333","0.677983333333333","17750","","LPE(16:0)+H",0,0,0,0,0,"0.377983333333333","0.677983333333333","17750","","LPE(16:0)+H","454.292835","313.273725","216.06318","239.236955","142.02639","0.377983333333333","0.677983333333333","17750"
"","LPE(16:1)+H",0,0,0,0,0,"0.555654166666667","0.855654166666667","4076","","LPE(16:1)+H",0,0,0,0,0,"0.555654166666667","0.855654166666667","4076","","LPE(16:1)+H",0,0,0,0,0,"0.555654166666667","0.855654166666667","4076","","LPE(16:1)+H",0,0,0,0,0,"0.555654166666667","0.855654166666667","4076","","LPE(16:1)+H",0,0,0,0,0,"0.555654166666667","0.855654166666667","4076","","LPE(16:1)+H","452.277185","311.258075","216.06318","237.221305","142.02639","0.555654166666667","0.855654166666667","4076"
"","LPE(17:0)+H",1,0,0,0,0,"0.484563888888889","0.784563888888889","189","","LPE(17:0)+H",0.6487598,0,0,0,0,"0.484563888888889","0.784563888888889","189","","LPE(17:0)+H",1,0,0,0,0,"0.484563888888889","0.784563888888889","189","","LPE(17:0)+H",3672489,0,0,0,0,"0.484563888888889","0.784563888888889","189","","LPE(17:0)+H",468.3088,0,0,0,0,"0.484563888888889","0.784563888888889","189","","LPE(17:0)+H","468.308485","327.289375","216.06318","253.252605","142.02639","0.484563888888889","0.784563888888889","189"
"","LPE(17:0)+H",0,0,0,0,0,"0.6578","0.9578","12718","","LPE(17:0)+H",0,0,0,0,0,"0.6578","0.9578","12718","","LPE(17:0)+H",0,0,0,0,0,"0.6578","0.9578","12718","","LPE(17:0)+H",0,0,0,0,0,"0.6578","0.9578","12718","","LPE(17:0)+H",0,0,0,0,0,"0.6578","0.9578","12718","","LPE(17:0)+H","468.308485","327.289375","216.06318","253.252605","142.02639","0.6578","0.9578","12718"
"","LPE(17:1)+H",0,0,0,0,0,"0.370883333333333","0.670883333333333","13391","","LPE(17:1)+H",0,0,0,0,0,"0.370883333333333","0.670883333333333","13391","","LPE(17:1)+H",0,0,0,0,0,"0.370883333333333","0.670883333333333","13391","","LPE(17:1)+H",0,0,0,0,0,"0.370883333333333","0.670883333333333","13391","","LPE(17:1)+H",0,0,0,0,0,"0.370883333333333","0.670883333333333","13391","","LPE(17:1)+H","466.292835","325.273725","216.06318","251.236955","142.02639","0.370883333333333","0.670883333333333","13391"
"","LPE(18:0)+H",1,0,0,0,0,"0.608841666666667","0.908841666666667","254","","LPE(18:0)+H",0.7448988,0,0,0,0,"0.608841666666667","0.908841666666667","254","","LPE(18:0)+H",2,0,0,0,0,"0.608841666666667","0.908841666666667","254","","LPE(18:0)+H",2360705,0,0,0,0,"0.608841666666667","0.908841666666667","254","","LPE(18:0)+H",482.32475,0,0,0,0,"0.608841666666667","0.908841666666667","254","","LPE(18:0)+H","482.324135","341.305025","216.06318","267.268255","142.02639","0.608841666666667","0.908841666666667","254"
"","LPE(18:0)+H",1,1,1,1,1,"1.34317916666667","1.64317916666667","495","","LPE(18:0)+H",1.478427,1.478427,1.478427,1.478427,1.478427,"1.34317916666667","1.64317916666667","495","","LPE(18:0)+H",1,1,1,1,1,"1.34317916666667","1.64317916666667","495","","LPE(18:0)+H",106622.7,919975.1,35451.51,9198.1,12455.09,"1.34317916666667","1.64317916666667","495","","LPE(18:0)+H",482.3247,341.3053,216.0633,267.2684,142.0266,"1.34317916666667","1.64317916666667","495","","LPE(18:0)+H","482.324135","341.305025","216.06318","267.268255","142.02639","1.34317916666667","1.64317916666667","495"
"","LPE(18:0)+H",0,0,0,0,0,"1.53233333333333","1.83233333333333","4659","","LPE(18:0)+H",0,0,0,0,0,"1.53233333333333","1.83233333333333","4659","","LPE(18:0)+H",0,0,0,0,0,"1.53233333333333","1.83233333333333","4659","","LPE(18:0)+H",0,0,0,0,0,"1.53233333333333","1.83233333333333","4659","","LPE(18:0)+H",0,0,0,0,0,"1.53233333333333","1.83233333333333","4659","","LPE(18:0)+H","482.324135","341.305025","216.06318","267.268255","142.02639","1.53233333333333","1.83233333333333","4659"
"","LPE(18:1)+H",1,1,1,1,1,"0.90731944444444","1.20731944444444","653","","LPE(18:1)+H",1.069192,1.006677,1.069192,1.069192,1.006677,"0.90731944444444","1.20731944444444","653","","LPE(18:1)+H",2,3,3,3,3,"0.90731944444444","1.20731944444444","653","","LPE(18:1)+H",76649.84,563054.9,18305.77,19841.03,4987.352,"0.90731944444444","1.20731944444444","653","","LPE(18:1)+H",480.3095,339.289666666667,216.0634,265.252733333333,142.026566666667,"0.90731944444444","1.20731944444444","653","","LPE(18:1)+H","480.308485","339.289375","216.06318","265.252605","142.02639","0.90731944444444","1.20731944444444","653"
"","LPE(18:1)+H",0,0,0,0,0,"0.4731125","0.7731125","4739","","LPE(18:1)+H",0,0,0,0,0,"0.4731125","0.7731125","4739","","LPE(18:1)+H",0,0,0,0,0,"0.4731125","0.7731125","4739","","LPE(18:1)+H",0,0,0,0,0,"0.4731125","0.7731125","4739","","LPE(18:1)+H",0,0,0,0,0,"0.4731125","0.7731125","4739","","LPE(18:1)+H","480.308485","339.289375","216.06318","265.252605","142.02639","0.4731125","0.7731125","4739"
