"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-LPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-LPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-LPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-LPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-LPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-LPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.86714722222222","2.16714722222222","2840","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.86714722222222","2.16714722222222","2840","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.86714722222222","2.16714722222222","2840","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.86714722222222","2.16714722222222","2840","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.86714722222222","2.16714722222222","2840","","Plasmanyl-LPE(O-16:0)+H","440.3135","299.29439","142.02639","1.86714722222222","2.16714722222222","2840"
"","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.07750416666667","1.37750416666667","6049","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.07750416666667","1.37750416666667","6049","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.07750416666667","1.37750416666667","6049","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.07750416666667","1.37750416666667","6049","","Plasmanyl-LPE(O-16:0)+H",0,0,0,"1.07750416666667","1.37750416666667","6049","","Plasmanyl-LPE(O-16:0)+H","440.3135","299.29439","142.02639","1.07750416666667","1.37750416666667","6049"
"","Plasmanyl-LPE(O-18:0)+H",0,0,0,"2.77900138888889","3.07900138888889","5088","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"2.77900138888889","3.07900138888889","5088","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"2.77900138888889","3.07900138888889","5088","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"2.77900138888889","3.07900138888889","5088","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"2.77900138888889","3.07900138888889","5088","","Plasmanyl-LPE(O-18:0)+H","468.3448","327.32569","142.02639","2.77900138888889","3.07900138888889","5088"
"","Plasmanyl-LPE(O-18:0)+H",0,0,0,"0.746106944444444","1.04610694444444","9502","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"0.746106944444444","1.04610694444444","9502","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"0.746106944444444","1.04610694444444","9502","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"0.746106944444444","1.04610694444444","9502","","Plasmanyl-LPE(O-18:0)+H",0,0,0,"0.746106944444444","1.04610694444444","9502","","Plasmanyl-LPE(O-18:0)+H","468.3448","327.32569","142.02639","0.746106944444444","1.04610694444444","9502"
"","Plasmanyl-LPE(O-20:0)+H",1,0,0,"1.21347638888889","1.51347638888889","9288","","Plasmanyl-LPE(O-20:0)+H",1.313197,0,0,"1.21347638888889","1.51347638888889","9288","","Plasmanyl-LPE(O-20:0)+H",2,0,0,"1.21347638888889","1.51347638888889","9288","","Plasmanyl-LPE(O-20:0)+H",58518.77,0,0,"1.21347638888889","1.51347638888889","9288","","Plasmanyl-LPE(O-20:0)+H",496.37735,0,0,"1.21347638888889","1.51347638888889","9288","","Plasmanyl-LPE(O-20:0)+H","496.3761","355.35699","142.02639","1.21347638888889","1.51347638888889","9288"
