"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Average m/z","Plasmenyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-TG","[M+NH4]","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment"
"","plasmenyl-TG(P-16:1_17:2_25:0)+NH4",0,0,0,"15.32325","15.62325","2652","","plasmenyl-TG(P-16:1_17:2_25:0)+NH4",0,0,0,"15.32325","15.62325","2652","","plasmenyl-TG(P-16:1_17:2_25:0)+NH4",0,0,0,"15.32325","15.62325","2652","","plasmenyl-TG(P-16:1_17:2_25:0)+NH4",0,0,0,"15.32325","15.62325","2652","","plasmenyl-TG(P-16:1_17:2_25:0)+NH4",0,0,0,"15.32325","15.62325","2652","","plasmenyl-TG(P-16:1_17:2_25:0)+NH4","942.885","659.6337","543.4772","15.32325","15.62325","2652"
"","plasmenyl-TG(P-16:1_18:0_18:0)+NH4",0,0,0,"14.9957222222222","15.2957222222222","790","","plasmenyl-TG(P-16:1_18:0_18:0)+NH4",0,0,0,"14.9957222222222","15.2957222222222","790","","plasmenyl-TG(P-16:1_18:0_18:0)+NH4",0,0,0,"14.9957222222222","15.2957222222222","790","","plasmenyl-TG(P-16:1_18:0_18:0)+NH4",0,0,0,"14.9957222222222","15.2957222222222","790","","plasmenyl-TG(P-16:1_18:0_18:0)+NH4",0,0,0,"14.9957222222222","15.2957222222222","790","","plasmenyl-TG(P-16:1_18:0_18:0)+NH4","862.8223","561.5241","561.5241","14.9957222222222","15.2957222222222","790"
"","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.6188694444444","14.9188694444444","1219","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.6188694444444","14.9188694444444","1219","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.6188694444444","14.9188694444444","1219","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.6188694444444","14.9188694444444","1219","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.6188694444444","14.9188694444444","1219","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4","860.8067","559.5085","561.5241","14.6188694444444","14.9188694444444","1219"
"","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.9341805555556","15.2341805555556","4848","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.9341805555556","15.2341805555556","4848","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.9341805555556","15.2341805555556","4848","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.9341805555556","15.2341805555556","4848","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4",0,0,0,"14.9341805555556","15.2341805555556","4848","","plasmenyl-TG(P-16:1_18:0_18:1)+NH4","860.8067","559.5085","561.5241","14.9341805555556","15.2341805555556","4848"
"","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4","858.791","557.4928","561.5241","12.3199791666667","12.6199791666667","4757"
"","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:0_18:2)+NH4","858.791","557.4928","561.5241","14.1574444444444","14.4574444444444","9392"
"","plasmenyl-TG(P-16:1_18:0_20:0)+NH4",0,0,0,"15.3162861111111","15.6162861111111","1625","","plasmenyl-TG(P-16:1_18:0_20:0)+NH4",0,0,0,"15.3162861111111","15.6162861111111","1625","","plasmenyl-TG(P-16:1_18:0_20:0)+NH4",0,0,0,"15.3162861111111","15.6162861111111","1625","","plasmenyl-TG(P-16:1_18:0_20:0)+NH4",0,0,0,"15.3162861111111","15.6162861111111","1625","","plasmenyl-TG(P-16:1_18:0_20:0)+NH4",0,0,0,"15.3162861111111","15.6162861111111","1625","","plasmenyl-TG(P-16:1_18:0_20:0)+NH4","890.8536","589.5554","561.5241","15.3162861111111","15.6162861111111","1625"
"","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4","888.838","587.5398","561.5241","15.0196458333333","15.3196458333333","1997"
"","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:0_20:1)+NH4","888.838","587.5398","561.5241","15.1926611111111","15.4926611111111","6905"
"","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4","886.8223","585.5241","561.5241","14.6380097222222","14.9380097222222","2925"
"","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:0_20:2)+NH4","886.8223","585.5241","561.5241","14.9421318181818","15.2421318181818","4502"
"","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4","884.8067","583.5085","561.5241","14.1364486111111","14.4364486111111","11859"
"","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4","884.8067","583.5085","561.5241","14.5342916666667","14.8342916666667","15395"
"","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:0_20:3)+NH4","884.8067","583.5085","561.5241","14.2556597222222","14.5556597222222","18902"
"","plasmenyl-TG(P-16:1_18:0_22:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2169","","plasmenyl-TG(P-16:1_18:0_22:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2169","","plasmenyl-TG(P-16:1_18:0_22:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2169","","plasmenyl-TG(P-16:1_18:0_22:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2169","","plasmenyl-TG(P-16:1_18:0_22:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2169","","plasmenyl-TG(P-16:1_18:0_22:0)+NH4","918.8849","617.5867","561.5241","15.5529013888889","15.8529013888889","2169"
"","plasmenyl-TG(P-16:1_18:0_22:1)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:0_22:1)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:0_22:1)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:0_22:1)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:0_22:1)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:0_22:1)+NH4","916.8693","615.5711","561.5241","15.3244208333333","15.6244208333333","2641"
"","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4","914.8536","613.5554","561.5241","15.0301291666667","15.3301291666667","4844"
"","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:0_22:2)+NH4","914.8536","613.5554","561.5241","15.0245066666667","15.3245066666667","15320"
"","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4","912.838","611.5398","561.5241","14.7654236111111","15.0654236111111","9863"
"","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:0_22:3)+NH4","912.838","611.5398","561.5241","14.9266833333333","15.2266833333333","11848"
"","plasmenyl-TG(P-16:1_18:0_22:5)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:0_22:5)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:0_22:5)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:0_22:5)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:0_22:5)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:0_22:5)+NH4","908.8067","607.5085","561.5241","14.2552527777778","14.5552527777778","9468"
"","plasmenyl-TG(P-16:1_18:0_24:0)+NH4",0,0,0,"15.747915","16.047915","11365","","plasmenyl-TG(P-16:1_18:0_24:0)+NH4",0,0,0,"15.747915","16.047915","11365","","plasmenyl-TG(P-16:1_18:0_24:0)+NH4",0,0,0,"15.747915","16.047915","11365","","plasmenyl-TG(P-16:1_18:0_24:0)+NH4",0,0,0,"15.747915","16.047915","11365","","plasmenyl-TG(P-16:1_18:0_24:0)+NH4",0,0,0,"15.747915","16.047915","11365","","plasmenyl-TG(P-16:1_18:0_24:0)+NH4","946.9162","645.618","561.5241","15.747915","16.047915","11365"
"","plasmenyl-TG(P-16:1_18:0_24:1)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:0_24:1)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:0_24:1)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:0_24:1)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:0_24:1)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:0_24:1)+NH4","944.9006","643.6024","561.5241","15.5529013888889","15.8529013888889","2010"
"","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"12.3199791666667","12.6199791666667","4757","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4","858.7911","559.5085","559.5085","12.3199791666667","12.6199791666667","4757"
"","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4",0,0,0,"14.1574444444444","14.4574444444444","9392","","plasmenyl-TG(P-16:1_18:1_18:1)+NH4","858.7911","559.5085","559.5085","14.1574444444444","14.4574444444444","9392"
"","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.0196458333333","15.3196458333333","1997","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4","888.838","589.5554","559.5085","15.0196458333333","15.3196458333333","1997"
"","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4",0,0,0,"15.1926611111111","15.4926611111111","6905","","plasmenyl-TG(P-16:1_18:1_20:0)+NH4","888.838","589.5554","559.5085","15.1926611111111","15.4926611111111","6905"
"","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.6380097222222","14.9380097222222","2925","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4","886.8224","587.5398","559.5085","14.6380097222222","14.9380097222222","2925"
"","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4",0,0,0,"14.9421318181818","15.2421318181818","4502","","plasmenyl-TG(P-16:1_18:1_20:1)+NH4","886.8224","587.5398","559.5085","14.9421318181818","15.2421318181818","4502"
"","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.1364486111111","14.4364486111111","11859","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4","884.8067","585.5241","559.5085","14.1364486111111","14.4364486111111","11859"
"","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.5342916666667","14.8342916666667","15395","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4","884.8067","585.5241","559.5085","14.5342916666667","14.8342916666667","15395"
"","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4",0,0,0,"14.2556597222222","14.5556597222222","18902","","plasmenyl-TG(P-16:1_18:1_20:2)+NH4","884.8067","585.5241","559.5085","14.2556597222222","14.5556597222222","18902"
"","plasmenyl-TG(P-16:1_18:1_22:0)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:1_22:0)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:1_22:0)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:1_22:0)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:1_22:0)+NH4",0,0,0,"15.3244208333333","15.6244208333333","2641","","plasmenyl-TG(P-16:1_18:1_22:0)+NH4","916.8693","617.5867","559.5085","15.3244208333333","15.6244208333333","2641"
"","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0301291666667","15.3301291666667","4844","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4","914.8537","615.5711","559.5085","15.0301291666667","15.3301291666667","4844"
"","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4",0,0,0,"15.0245066666667","15.3245066666667","15320","","plasmenyl-TG(P-16:1_18:1_22:1)+NH4","914.8537","615.5711","559.5085","15.0245066666667","15.3245066666667","15320"
"","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.7654236111111","15.0654236111111","9863","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4","912.838","613.5554","559.5085","14.7654236111111","15.0654236111111","9863"
"","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4",0,0,0,"14.9266833333333","15.2266833333333","11848","","plasmenyl-TG(P-16:1_18:1_22:2)+NH4","912.838","613.5554","559.5085","14.9266833333333","15.2266833333333","11848"
"","plasmenyl-TG(P-16:1_18:1_22:4)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:1_22:4)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:1_22:4)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:1_22:4)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:1_22:4)+NH4",0,0,0,"14.2552527777778","14.5552527777778","9468","","plasmenyl-TG(P-16:1_18:1_22:4)+NH4","908.8067","609.5241","559.5085","14.2552527777778","14.5552527777778","9468"
"","plasmenyl-TG(P-16:1_18:1_24:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:1_24:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:1_24:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:1_24:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:1_24:0)+NH4",0,0,0,"15.5529013888889","15.8529013888889","2010","","plasmenyl-TG(P-16:1_18:1_24:0)+NH4","944.9006","645.618","559.5085","15.5529013888889","15.8529013888889","2010"
