"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Number of Scans","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Average m/z","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment"
"","PC(15:0_18:2)+H","1","0","0","0","0","1","1","0","0","1","1","7.85418888888889","8.15418888888889","206","","PC(15:0_18:2)+H"," 8.027212"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 8.027212"," 8.027212"," 0.000000"," 0.000000"," 8.027212"," 8.027212","7.85418888888889","8.15418888888889","206","","PC(15:0_18:2)+H","2","0","0","0","0","2","2","0","0","3","4","7.85418888888889","8.15418888888889","206","","PC(15:0_18:2)+H","   38583.230","      0.0000","    0.0000","    0.0000","     0.0000"," 19068.1000","  26976.6900","     0.0000","     0.0000"," 69653.8200","7.966249e+06","7.85418888888889","8.15418888888889","206","","PC(15:0_18:2)+H","744.5554","  0.0000","  0.0000","  0.0000","  0.0000","464.3143","482.3247","  0.0000","  0.0000","337.2741","184.0735","7.85418888888889","8.15418888888889","206","","PC(15:0_18:2)+H","744.55384","561.4878","443.255711","405.240111","502.32921","464.31361","482.32419","520.33979","299.25813","337.27373","184.07332","7.85418888888889","8.15418888888889","206"
"","PC(15:0_18:3)+H","1","0","0","0","1","0","1","0","0","0","1","4.94340138888889","5.24340138888889","567","","PC(15:0_18:3)+H"," 5.043269"," 0.000000"," 0.000000"," 0.000000"," 5.043269"," 0.000000"," 5.043269"," 5.043269"," 0.000000"," 5.157004"," 5.043269","4.94340138888889","5.24340138888889","567","","PC(15:0_18:3)+H","2","0","0","0","1","0","1","1","0","1","2","4.94340138888889","5.24340138888889","567","","PC(15:0_18:3)+H","  156091.800","      0.0000","    0.0000","    0.0000","  2427.0180","     0.0000","   3459.5710","   835.2263","     0.0000","   648.2495","1.215010e+06","4.94340138888889","5.24340138888889","567","","PC(15:0_18:3)+H","742.5399","  0.0000","  0.0000","  0.0000","500.3151","  0.0000","482.3250","518.3257","  0.0000","335.2594","184.0738","4.94340138888889","5.24340138888889","567","","PC(15:0_18:3)+H","742.53824","559.4722","441.240111","405.240111","500.31361","464.31361","482.32419","518.32419","299.25813","335.25813","184.07332","4.94340138888889","5.24340138888889","567"
"","PC(15:0_20:3)+H","1","1","0","0","1","1","1","0","0","0","1","6.08608472222222","6.38608472222222","402","","PC(15:0_20:3)+H"," 6.256794"," 6.256794"," 0.000000"," 0.000000"," 6.256794"," 6.256794"," 6.256794"," 0.000000"," 0.000000"," 0.000000"," 6.256794","6.08608472222222","6.38608472222222","402","","PC(15:0_20:3)+H","2","1","0","0","1","1","1","0","0","0","2","6.08608472222222","6.38608472222222","402","","PC(15:0_20:3)+H","  685172.000","   3923.3190","    0.0000","    0.0000","  6188.2650","  3413.9190","  12673.2600","     0.0000","     0.0000","     0.0000","5.334090e+06","6.08608472222222","6.38608472222222","402","","PC(15:0_20:3)+H","770.5702","587.5026","  0.0000","  0.0000","528.3445","464.3137","482.3246","  0.0000","  0.0000","  0.0000","184.0736","6.08608472222222","6.38608472222222","402","","PC(15:0_20:3)+H","770.56954","587.5035","469.271411","405.240111","528.34491","464.31361","482.32419","546.35549","299.25813","363.28943","184.07332","6.08608472222222","6.38608472222222","402"
"","PC(15:0_20:4)+H","1","1","0","0","1","1","1","0","1","0","1","5.57732083333333","5.87732083333333","296","","PC(15:0_20:4)+H"," 5.796961"," 5.796961"," 0.000000"," 0.000000"," 5.796961"," 5.796961"," 5.796961"," 5.796961"," 5.796961"," 0.000000"," 5.796961","5.57732083333333","5.87732083333333","296","","PC(15:0_20:4)+H","2","1","0","0","2","2","2","2","1","0","2","5.57732083333333","5.87732083333333","296","","PC(15:0_20:4)+H","  545673.800","   1160.5270","    0.0000","    0.0000","  4049.2390","  4620.8690","  13254.8800","   882.2195","  1459.8430","     0.0000","4.183173e+06","5.57732083333333","5.87732083333333","296","","PC(15:0_20:4)+H","768.5553","585.4901","  0.0000","  0.0000","526.3303","464.3144","482.3252","544.3410","299.2589","  0.0000","184.0737","5.57732083333333","5.87732083333333","296","","PC(15:0_20:4)+H","768.55384","585.4878","467.255711","405.240111","526.32921","464.31361","482.32419","544.33979","299.25813","361.27373","184.07332","5.57732083333333","5.87732083333333","296"
"","PC(15:0_20:4)+H","1","0","0","0","0","1","1","0","0","1","1","7.66248611111111","7.96248611111111","9089","","PC(15:0_20:4)+H"," 7.779676"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 7.779676"," 7.779676"," 0.000000"," 0.000000"," 7.779676"," 7.779676","7.66248611111111","7.96248611111111","9089","","PC(15:0_20:4)+H","1","0","0","0","0","1","1","0","0","1","1","7.66248611111111","7.96248611111111","9089","","PC(15:0_20:4)+H","   29444.280","      0.0000","    0.0000","    0.0000","     0.0000"," 14277.9800","  15971.0900","     0.0000","     0.0000"," 41531.4200","2.055243e+05","7.66248611111111","7.96248611111111","9089","","PC(15:0_20:4)+H","768.5544","  0.0000","  0.0000","  0.0000","  0.0000","464.3144","482.3250","  0.0000","  0.0000","361.2740","184.0736","7.66248611111111","7.96248611111111","9089","","PC(15:0_20:4)+H","768.55384","585.4878","467.255711","405.240111","526.32921","464.31361","482.32419","544.33979","299.25813","361.27373","184.07332","7.66248611111111","7.96248611111111","9089"
"","PC(15:0_22:5)+H","1","0","0","0","0","1","1","0","0","0","1","5.66719861111111","5.96719861111111","682","","PC(15:0_22:5)+H"," 5.786267"," 0.000000"," 0.000000"," 0.000000"," 5.786267"," 5.943331"," 5.786267"," 0.000000"," 0.000000"," 0.000000"," 5.786267","5.66719861111111","5.96719861111111","682","","PC(15:0_22:5)+H","2","0","0","0","1","1","1","0","0","0","2","5.66719861111111","5.96719861111111","682","","PC(15:0_22:5)+H","  226959.300","      0.0000","    0.0000","    0.0000","   920.7559","  1113.1230","   3863.0690","     0.0000","     0.0000","     0.0000","1.972367e+06","5.66719861111111","5.96719861111111","682","","PC(15:0_22:5)+H","794.5701","  0.0000","  0.0000","  0.0000","552.3452","464.3143","482.3256","  0.0000","  0.0000","  0.0000","184.0735","5.66719861111111","5.96719861111111","682","","PC(15:0_22:5)+H","794.56954","611.5035","493.271411","405.240111","552.34491","464.31361","482.32419","570.35549","299.25813","387.28943","184.07332","5.66719861111111","5.96719861111111","682"
"","PC(15:0_22:6)+H","1","0","0","0","1","1","1","0","0","0","1","5.24122777777778","5.54122777777778","590","","PC(15:0_22:6)+H"," 5.348853"," 0.000000"," 0.000000"," 0.000000"," 5.348853"," 5.348853"," 5.348853"," 0.000000"," 0.000000"," 0.000000"," 5.348853","5.24122777777778","5.54122777777778","590","","PC(15:0_22:6)+H","2","0","0","0","2","1","2","0","0","0","2","5.24122777777778","5.54122777777778","590","","PC(15:0_22:6)+H","  235191.600","      0.0000","    0.0000","    0.0000","  2684.4950","  1022.0110","   4072.7060","     0.0000","     0.0000","     0.0000","2.005805e+06","5.24122777777778","5.54122777777778","590","","PC(15:0_22:6)+H","792.5553","  0.0000","  0.0000","  0.0000","550.3307","464.3156","482.3252","  0.0000","  0.0000","  0.0000","184.0738","5.24122777777778","5.54122777777778","590","","PC(15:0_22:6)+H","792.55384","609.4878","491.255711","405.240111","550.32921","464.31361","482.32419","568.33979","299.25813","385.27373","184.07332","5.24122777777778","5.54122777777778","590"
"","PC(15:0_22:6)+H","1","0","0","0","0","1","1","0","0","1","1","7.3207875","7.6207875","706","","PC(15:0_22:6)+H"," 7.511254"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 7.511254"," 7.511254"," 0.000000"," 0.000000"," 7.511254"," 7.511254","7.3207875","7.6207875","706","","PC(15:0_22:6)+H","1","0","0","0","0","1","1","0","0","1","1","7.3207875","7.6207875","706","","PC(15:0_22:6)+H","   11397.440","      0.0000","    0.0000","    0.0000","     0.0000","  3833.1110","   5522.5690","     0.0000","     0.0000"," 19182.5200","1.038078e+05","7.3207875","7.6207875","706","","PC(15:0_22:6)+H","792.5559","  0.0000","  0.0000","  0.0000","  0.0000","464.3151","482.3255","  0.0000","  0.0000","385.2743","184.0737","7.3207875","7.6207875","706","","PC(15:0_22:6)+H","792.55384","609.4878","491.255711","405.240111","550.32921","464.31361","482.32419","568.33979","299.25813","385.27373","184.07332","7.3207875","7.6207875","706"
"","PC(15:1_16:0)+H","1","0","1","0","1","0","0","0","0","1","1","7.62599583333333","7.92599583333333","802","","PC(15:1_16:0)+H"," 7.810819"," 0.000000"," 7.872663"," 0.000000"," 7.872663"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 7.810819"," 7.872663","7.62599583333333","7.92599583333333","802","","PC(15:1_16:0)+H","1","0","1","0","2","0","0","0","0","1","2","7.62599583333333","7.92599583333333","802","","PC(15:1_16:0)+H","    6364.684","      0.0000"," 5798.8090","    0.0000"," 50734.5800","     0.0000","      0.0000","     0.0000","     0.0000","  7101.4840","6.397098e+06","7.62599583333333","7.92599583333333","802","","PC(15:1_16:0)+H","718.5387","  0.0000","419.2560","  0.0000","478.3295","  0.0000","  0.0000","  0.0000","  0.0000","313.2740","184.0736","7.62599583333333","7.92599583333333","802","","PC(15:1_16:0)+H","718.53814","535.4721","419.255711","403.224411","478.32921","462.29791","480.30849","496.33979","297.24243","313.27373","184.07332","7.62599583333333","7.92599583333333","802"
"","PC(15:1_16:1)+H","1","0","0","0","1","0","0","0","0","0","1","6.68251805555556","6.98251805555556","422","","PC(15:1_16:1)+H"," 6.856732"," 0.000000"," 0.000000"," 0.000000"," 6.856732"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.856732","6.68251805555556","6.98251805555556","422","","PC(15:1_16:1)+H","1","0","0","0","1","0","0","0","0","0","1","6.68251805555556","6.98251805555556","422","","PC(15:1_16:1)+H","   20486.500","      0.0000","    0.0000","    0.0000","  5145.9850","     0.0000","      0.0000","     0.0000","     0.0000","     0.0000","6.126628e+05","6.68251805555556","6.98251805555556","422","","PC(15:1_16:1)+H","716.5242","  0.0000","  0.0000","  0.0000","476.3153","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","6.68251805555556","6.98251805555556","422","","PC(15:1_16:1)+H","716.52254","533.4565","417.240111","403.224411","476.31361","462.29791","480.30849","494.32419","297.24243","311.25813","184.07332","6.68251805555556","6.98251805555556","422"
"","PC(15:1_18:1)+H","1","0","1","0","1","1","1","0","0","1","1","7.85418888888889","8.15418888888889","206","","PC(15:1_18:1)+H"," 8.027212"," 0.000000"," 8.027212"," 0.000000"," 8.027212"," 7.903214"," 7.892835"," 0.000000"," 0.000000"," 7.892835"," 8.027212","7.85418888888889","8.15418888888889","206","","PC(15:1_18:1)+H","2","0","4","0","4","2","3","0","0","3","4","7.85418888888889","8.15418888888889","206","","PC(15:1_18:1)+H","   38583.230","      0.0000"," 6096.9250","    0.0000"," 67936.1800","  1948.8520","   3475.5660","     0.0000","     0.0000"," 12084.6400","7.966249e+06","7.85418888888889","8.15418888888889","206","","PC(15:1_18:1)+H","744.5554","  0.0000","445.2719","  0.0000","504.3453","462.2989","480.3100","  0.0000","  0.0000","339.2898","184.0735","7.85418888888889","8.15418888888889","206","","PC(15:1_18:1)+H","744.55384","561.4878","445.271411","403.224411","504.34491","462.29791","480.30849","522.35549","297.24243","339.28943","184.07332","7.85418888888889","8.15418888888889","206"
"","PC(15:1_18:2)+H","1","0","1","0","1","1","1","0","0","1","1","6.76129722222222","7.06129722222222","513","","PC(15:1_18:2)+H"," 6.923258"," 0.000000"," 6.985158"," 0.000000"," 6.985158"," 6.923258"," 6.923258"," 0.000000"," 0.000000"," 6.923258"," 6.985158","6.76129722222222","7.06129722222222","513","","PC(15:1_18:2)+H","1","0","1","0","2","2","2","0","0","2","2","6.76129722222222","7.06129722222222","513","","PC(15:1_18:2)+H","   17079.830","      0.0000","17674.9100","    0.0000","136790.9000","  3672.1800","  11489.0000","     0.0000","     0.0000"," 24659.5600","1.606983e+07","6.76129722222222","7.06129722222222","513","","PC(15:1_18:2)+H","742.5391","  0.0000","443.2555","  0.0000","502.3290","462.2987","480.3088","  0.0000","  0.0000","337.2737","184.0734","6.76129722222222","7.06129722222222","513","","PC(15:1_18:2)+H","742.53814","559.4721","443.255711","403.224411","502.32921","462.29791","480.30849","520.33979","297.24243","337.27373","184.07332","6.76129722222222","7.06129722222222","513"
"","PC(15:1_20:5)+H","1","0","0","0","1","0","0","0","0","0","1","6.12905972222222","6.42905972222222","491","","PC(15:1_20:5)+H"," 6.261979"," 0.000000"," 0.000000"," 0.000000"," 6.261979"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.261979","6.12905972222222","6.42905972222222","491","","PC(15:1_20:5)+H","2","0","0","0","1","0","0","0","0","0","2","6.12905972222222","6.42905972222222","491","","PC(15:1_20:5)+H","   20059.700","      0.0000","    0.0000","    0.0000","  1133.1490","     0.0000","      0.0000","     0.0000","     0.0000","     0.0000","1.179841e+05","6.12905972222222","6.42905972222222","491","","PC(15:1_20:5)+H","764.5236","  0.0000","  0.0000","  0.0000","524.3137","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.12905972222222","6.42905972222222","491","","PC(15:1_20:5)+H","764.52254","581.4565","465.240111","403.224411","524.31361","462.29791","480.30849","542.32419","297.24243","359.25813","184.07332","6.12905972222222","6.42905972222222","491"
"","PC(16:0_16:0)+H","1","1","1","1","1","1","1","1","1","1","1","7.24374583333333","7.54374583333333","75","","PC(16:0_16:0)+H"," 7.444524"," 7.444524"," 7.444524"," 7.444524"," 7.444524"," 7.444524"," 7.444524"," 7.444524"," 7.332081"," 7.332081"," 7.444524","7.24374583333333","7.54374583333333","75","","PC(16:0_16:0)+H","2","2","1","1","2","2","2","2","1","1","2","7.24374583333333","7.54374583333333","75","","PC(16:0_16:0)+H"," 3586960.000","  27878.8800"," 2174.4290"," 2174.4290"," 53293.6900"," 53293.6900","  86124.0700"," 86124.0700","  1258.3900","  1258.3900","3.355499e+07","7.24374583333333","7.54374583333333","75","","PC(16:0_16:0)+H","734.5693","551.5036","419.2560","419.2560","478.3293","478.3293","496.3399","496.3399","313.2743","313.2743","184.0732","7.24374583333333","7.54374583333333","75","","PC(16:0_16:0)+H","734.56944","551.5034","419.255711","419.255711","478.32921","478.32921","496.33979","496.33979","313.27373","313.27373","184.07332","7.24374583333333","7.54374583333333","75"
"","PC(16:0_16:0)+H","1","1","0","0","1","1","1","1","1","1","1","7.05414444444444","7.35414444444444","9118","","PC(16:0_16:0)+H"," 7.332081"," 7.332081"," 0.000000"," 0.000000"," 7.332081"," 7.332081"," 7.332081"," 7.332081"," 7.332081"," 7.332081"," 7.332081","7.05414444444444","7.35414444444444","9118","","PC(16:0_16:0)+H","1","1","0","0","1","1","1","1","1","1","1","7.05414444444444","7.35414444444444","9118","","PC(16:0_16:0)+H"," 1701472.000","  12533.1400","    0.0000","    0.0000"," 25934.0200"," 25934.0200","  45005.0900"," 45005.0900","  1258.3900","  1258.3900","1.591440e+07","7.05414444444444","7.35414444444444","9118","","PC(16:0_16:0)+H","734.5693","551.5036","  0.0000","  0.0000","478.3294","478.3294","496.3399","496.3399","313.2743","313.2743","184.0732","7.05414444444444","7.35414444444444","9118","","PC(16:0_16:0)+H","734.56944","551.5034","419.255711","419.255711","478.32921","478.32921","496.33979","496.33979","313.27373","313.27373","184.07332","7.05414444444444","7.35414444444444","9118"
"","PC(16:0_16:0)+H","1","1","0","0","1","1","1","1","1","1","1","7.05408472222222","7.35408472222222","12681","","PC(16:0_16:0)+H"," 7.332081"," 7.332081"," 0.000000"," 0.000000"," 7.332081"," 7.332081"," 7.332081"," 7.332081"," 7.332081"," 7.332081"," 7.332081","7.05408472222222","7.35408472222222","12681","","PC(16:0_16:0)+H","1","1","0","0","1","1","1","1","1","1","1","7.05408472222222","7.35408472222222","12681","","PC(16:0_16:0)+H"," 1701472.000","  12533.1400","    0.0000","    0.0000"," 25934.0200"," 25934.0200","  45005.0900"," 45005.0900","  1258.3900","  1258.3900","1.591440e+07","7.05408472222222","7.35408472222222","12681","","PC(16:0_16:0)+H","734.5693","551.5036","  0.0000","  0.0000","478.3294","478.3294","496.3399","496.3399","313.2743","313.2743","184.0732","7.05408472222222","7.35408472222222","12681","","PC(16:0_16:0)+H","734.56944","551.5034","419.255711","419.255711","478.32921","478.32921","496.33979","496.33979","313.27373","313.27373","184.07332","7.05408472222222","7.35408472222222","12681"
"","PC(16:0_16:1)+H","1","1","0","0","1","1","1","1","0","0","1","6.12905972222222","6.42905972222222","86","","PC(16:0_16:1)+H"," 6.312529"," 6.312529"," 0.000000"," 0.000000"," 6.312529"," 6.312529"," 6.312529"," 6.312529"," 0.000000"," 0.000000"," 6.312529","6.12905972222222","6.42905972222222","86","","PC(16:0_16:1)+H","2","2","0","0","2","2","2","2","0","0","2","6.12905972222222","6.42905972222222","86","","PC(16:0_16:1)+H"," 3831567.000","  17341.4700","    0.0000","    0.0000"," 30240.0100"," 13783.1500","  60783.0400"," 10975.5300","     0.0000","     0.0000","3.951542e+07","6.12905972222222","6.42905972222222","86","","PC(16:0_16:1)+H","732.5542","549.4881","  0.0000","  0.0000","476.3136","478.3292","496.3404","494.3247","  0.0000","  0.0000","184.0734","6.12905972222222","6.42905972222222","86","","PC(16:0_16:1)+H","732.55384","549.4878","417.240111","419.255711","476.31361","478.32921","496.33979","494.32419","313.27373","311.25813","184.07332","6.12905972222222","6.42905972222222","86"
"","PC(16:0_16:1)+H","1","0","0","0","0","0","1","0","0","0","1","6.504625","6.804625","1076","","PC(16:0_16:1)+H"," 6.566255"," 6.566255"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.566255"," 6.740403"," 0.000000"," 0.000000"," 6.566255","6.504625","6.804625","1076","","PC(16:0_16:1)+H","2","1","0","0","0","0","2","2","0","0","2","6.504625","6.804625","1076","","PC(16:0_16:1)+H","  130463.900","    629.9045","    0.0000","    0.0000","     0.0000","     0.0000","   1246.5560","   753.4647","     0.0000","     0.0000","1.082183e+06","6.504625","6.804625","1076","","PC(16:0_16:1)+H","732.5551","549.4896","  0.0000","  0.0000","  0.0000","  0.0000","496.3411","494.3249","  0.0000","  0.0000","184.0736","6.504625","6.804625","1076","","PC(16:0_16:1)+H","732.55384","549.4878","417.240111","419.255711","476.31361","478.32921","496.33979","494.32419","313.27373","311.25813","184.07332","6.504625","6.804625","1076"
"","PC(16:0_16:1)+H","1","0","0","0","0","0","1","0","0","0","1","6.50722222222222","6.80722222222222","17141","","PC(16:0_16:1)+H"," 6.566255"," 6.566255"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.566255"," 6.740403"," 0.000000"," 0.000000"," 6.566255","6.50722222222222","6.80722222222222","17141","","PC(16:0_16:1)+H","2","1","0","0","0","0","2","2","0","0","2","6.50722222222222","6.80722222222222","17141","","PC(16:0_16:1)+H","  130463.900","    629.9045","    0.0000","    0.0000","     0.0000","     0.0000","   1246.5560","   753.4647","     0.0000","     0.0000","1.082183e+06","6.50722222222222","6.80722222222222","17141","","PC(16:0_16:1)+H","732.5551","549.4896","  0.0000","  0.0000","  0.0000","  0.0000","496.3411","494.3249","  0.0000","  0.0000","184.0736","6.50722222222222","6.80722222222222","17141","","PC(16:0_16:1)+H","732.55384","549.4878","417.240111","419.255711","476.31361","478.32921","496.33979","494.32419","313.27373","311.25813","184.07332","6.50722222222222","6.80722222222222","17141"
"","PC(16:0_17:0)+H","1","1","0","0","0","1","1","0","0","0","1","7.62339444444445","7.92339444444445","674","","PC(16:0_17:0)+H"," 7.805631"," 7.805631"," 0.000000"," 0.000000"," 0.000000"," 7.805631"," 7.805631"," 7.805631"," 0.000000"," 0.000000"," 7.805631","7.62339444444445","7.92339444444445","674","","PC(16:0_17:0)+H","1","1","0","0","0","1","1","1","0","0","1","7.62339444444445","7.92339444444445","674","","PC(16:0_17:0)+H","  335252.600","   1339.7660","    0.0000","    0.0000","     0.0000","  1346.3820","   5447.1620","   967.8106","     0.0000","     0.0000","2.268558e+06","7.62339444444445","7.92339444444445","674","","PC(16:0_17:0)+H","748.5861","565.5198","  0.0000","  0.0000","  0.0000","478.3300","496.3407","510.3556","  0.0000","  0.0000","184.0736","7.62339444444445","7.92339444444445","674","","PC(16:0_17:0)+H","748.58514","565.5191","433.271411","419.255711","492.34491","478.32921","496.33979","510.35549","313.27373","327.28943","184.07332","7.62339444444445","7.92339444444445","674"
"","PC(16:0_17:1)+H","1","1","0","0","1","1","1","1","1","0","1","6.74571388888889","7.04571388888889","181","","PC(16:0_17:1)+H"," 6.918066"," 6.918066"," 0.000000"," 0.000000"," 6.918066"," 6.918066"," 6.918066"," 6.918066"," 6.918066"," 0.000000"," 6.918066","6.74571388888889","7.04571388888889","181","","PC(16:0_17:1)+H","1","1","0","0","1","1","1","1","1","0","1","6.74571388888889","7.04571388888889","181","","PC(16:0_17:1)+H"," 1807902.000","   9929.6550","    0.0000","    0.0000","  6273.5210","  3396.3940","  13177.4600","  1842.2360"," 10706.4700","     0.0000","1.522369e+07","6.74571388888889","7.04571388888889","181","","PC(16:0_17:1)+H","746.5698","563.5044","  0.0000","  0.0000","490.3297","478.3300","496.3401","508.3407","313.2739","  0.0000","184.0734","6.74571388888889","7.04571388888889","181","","PC(16:0_17:1)+H","746.56944","563.5034","431.255711","419.255711","490.32921","478.32921","496.33979","508.33979","313.27373","325.27373","184.07332","6.74571388888889","7.04571388888889","181"
"","PC(16:0_17:2)+H","1","0","0","1","0","1","0","0","0","0","1","7.85418888888889","8.15418888888889","206","","PC(16:0_17:2)+H"," 8.027212"," 0.000000"," 0.000000"," 7.903214"," 0.000000"," 7.892835"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 8.027212","7.85418888888889","8.15418888888889","206","","PC(16:0_17:2)+H","2","0","0","2","0","2","0","0","0","0","4","7.85418888888889","8.15418888888889","206","","PC(16:0_17:2)+H","   38583.230","      0.0000","    0.0000"," 1179.2670","     0.0000","  2771.8790","      0.0000","     0.0000","     0.0000","     0.0000","7.966249e+06","7.85418888888889","8.15418888888889","206","","PC(16:0_17:2)+H","744.5554","  0.0000","  0.0000","419.2563","  0.0000","478.3302","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.85418888888889","8.15418888888889","206","","PC(16:0_17:2)+H","744.55384","561.4878","429.240111","419.255711","488.31361","478.32921","496.33979","506.32419","313.27373","323.25813","184.07332","7.85418888888889","8.15418888888889","206"
"","PC(16:0_18:0)+H","1","1","0","0","0","1","1","1","0","0","1","8.38228472222222","8.68228472222222","37","","PC(16:0_18:0)+H"," 8.523543"," 8.523543"," 0.000000"," 0.000000"," 0.000000"," 8.523543"," 8.523543"," 8.523543"," 0.000000"," 0.000000"," 8.523543","8.38228472222222","8.68228472222222","37","","PC(16:0_18:0)+H","2","2","0","0","0","1","2","2","0","0","2","8.38228472222222","8.68228472222222","37","","PC(16:0_18:0)+H","13663840.000","  90166.8600","    0.0000","    0.0000","     0.0000","  9860.4180","  10076.4900"," 21693.6900","     0.0000","     0.0000","1.399277e+08","8.38228472222222","8.68228472222222","37","","PC(16:0_18:0)+H","762.6004","579.5349","  0.0000","  0.0000","  0.0000","478.3297","496.3409","524.3714","  0.0000","  0.0000","184.0732","8.38228472222222","8.68228472222222","37","","PC(16:0_18:0)+H","762.60074","579.5347","447.287011","419.255711","506.36051","478.32921","496.33979","524.37109","313.27373","341.30503","184.07332","8.38228472222222","8.68228472222222","37"
"","PC(16:0_18:1)+H","1","1","1","0","1","1","1","1","1","0","1","7.32078888888889","7.62078888888889","5","","PC(16:0_18:1)+H"," 7.474944"," 7.474944"," 7.474944"," 0.000000"," 7.474944"," 7.474944"," 7.474944"," 7.474944"," 7.601972"," 0.000000"," 7.474944","7.32078888888889","7.62078888888889","5","","PC(16:0_18:1)+H","3","3","2","0","3","3","3","3","2","0","3","7.32078888888889","7.62078888888889","5","","PC(16:0_18:1)+H","52416060.000"," 316102.8000","24821.5400","    0.0000","525594.9000","306397.7000","1134497.0000","135657.6000","  6926.4370","     0.0000","5.637516e+08","7.32078888888889","7.62078888888889","5","","PC(16:0_18:1)+H","760.5847","577.5190","445.2710","  0.0000","504.3451","478.3293","496.3397","522.3553","313.2740","  0.0000","184.0732","7.32078888888889","7.62078888888889","5","","PC(16:0_18:1)+H","760.58514","577.5191","445.271411","419.255711","504.34491","478.32921","496.33979","522.35549","313.27373","339.28943","184.07332","7.32078888888889","7.62078888888889","5"
"","PC(16:0_18:2)+H","1","1","0","1","1","1","1","1","0","0","1","6.39557777777778","6.69557777777778","1","","PC(16:0_18:2)+H"," 6.530702"," 6.530702"," 0.000000"," 6.530702"," 6.530702"," 6.530702"," 6.530702"," 6.530702"," 0.000000"," 0.000000"," 6.530702","6.39557777777778","6.69557777777778","1","","PC(16:0_18:2)+H","3","3","0","1","3","3","3","3","0","0","3","6.39557777777778","6.69557777777778","1","","PC(16:0_18:2)+H","76887860.000"," 514546.4000","    0.0000","61680.0700","818360.8000","456889.7000","1608137.0000","273106.5000","     0.0000","     0.0000","8.698678e+08","6.39557777777778","6.69557777777778","1","","PC(16:0_18:2)+H","758.5694","575.5038","  0.0000","419.2557","502.3294","478.3295","496.3398","520.3407","  0.0000","  0.0000","184.0732","6.39557777777778","6.69557777777778","1","","PC(16:0_18:2)+H","758.56944","575.5034","443.255711","419.255711","502.32921","478.32921","496.33979","520.33979","313.27373","337.27373","184.07332","6.39557777777778","6.69557777777778","1"
