Ac3PIM2,[M-H]-,M-sn1,M-sn2,M-sn3,M-sn1+H2O,M-sn2+H2O,M-sn3+H2O,M-C6H10O5,M-sn1-sn2,M-sn1-sn2-C3H5O,sn1 FA,sn2 FA,sn3 FA
Ac3PIM2(17:0_methyl-18:0_16:0)-H,1427.915922,1157.660202,1129.628922,1171.675842,1175.670762,1147.639482,1189.686402,1265.863102,859.3732018,803.3469918,269.2479,297.27918,255.23226
Ac3PIM2(17:0_methyl-18:0_17:0)-H,1441.931572,1171.675852,1143.644572,1171.675852,1189.686412,1161.655132,1189.686412,1279.878752,873.3888519,817.3626419,269.2479,297.27918,269.2479
Ac3PIM2(17:0_methyl-18:0_18:0)-H,1455.947222,1185.691502,1157.660222,1171.675862,1203.702062,1175.670782,1189.686422,1293.894402,887.404502,831.378292,269.2479,297.27918,283.26354
Ac3PIM2(17:0_methyl-18:0_19:0)-H,1469.962872,1199.707152,1171.675872,1171.675872,1217.717712,1189.686432,1189.686432,1307.910052,901.420152,845.393942,269.2479,297.27918,297.27918
Ac3PIM2(17:0_methyl-18:0_20:0)-H,1483.978522,1213.722802,1185.691522,1171.675882,1231.733362,1203.702082,1189.686442,1321.925702,915.4358021,859.4095921,269.2479,297.27918,311.29482
Ac3PIM2(17:0_methyl-18:0_16:1)-H,1425.900272,1155.644552,1127.613272,1171.675832,1173.655112,1145.623832,1189.686392,1263.847452,857.3575518,801.3313418,269.2479,297.27918,253.21662
Ac3PIM2(17:0_methyl-18:0_17:1)-H,1439.915922,1169.660202,1141.628922,1171.675842,1187.670762,1159.639482,1189.686402,1277.863102,871.3732018,815.3469918,269.2479,297.27918,267.23226
Ac3PIM2(17:0_methyl-18:0_18:1)-H,1453.931572,1183.675852,1155.644572,1171.675852,1201.686412,1173.655132,1189.686412,1291.878752,885.3888519,829.3626419,269.2479,297.27918,281.2479
Ac3PIM2(17:0_methyl-18:0_18:2)-H,1451.915922,1181.660202,1153.628922,1171.675842,1199.670762,1171.639482,1189.686402,1289.863102,883.3732018,827.3469918,269.2479,297.27918,279.23226
Ac3PIM2(17:0_methyl-18:0_methyl-18:0)-H,1469.962872,1199.707152,1171.675872,1171.675872,1217.717712,1189.686432,1189.686432,1307.910052,901.420152,845.393942,269.2479,297.27918,297.27918
Ac3PIM2(18:0_14:0_14:0)-H,1343.822021,1059.550661,1115.613221,1115.613221,1077.561221,1133.623781,1133.623781,1181.769201,831.3418614,775.3156514,283.26354,227.20098,227.20098
Ac3PIM2(18:0_14:0_15:0)-H,1357.837672,1073.566312,1129.628872,1115.613232,1091.576872,1147.639432,1133.623792,1195.784852,845.3575115,789.3313015,283.26354,227.20098,241.21662
Ac3PIM2(18:0_14:0_16:0)-H,1371.853322,1087.581962,1143.644522,1115.613242,1105.592522,1161.655082,1133.623802,1209.800502,859.3731616,803.3469516,283.26354,227.20098,255.23226
Ac3PIM2(18:0_14:0_17:0)-H,1385.868972,1101.597612,1157.660172,1115.613252,1119.608172,1175.670732,1133.623812,1223.816152,873.3888116,817.3626016,283.26354,227.20098,269.2479
Ac3PIM2(18:0_14:0_18:0)-H,1399.884622,1115.613262,1171.675822,1115.613262,1133.623822,1189.686382,1133.623822,1237.831802,887.4044617,831.3782517,283.26354,227.20098,283.26354
Ac3PIM2(18:0_14:0_19:0)-H,1413.900272,1129.628912,1185.691472,1115.613272,1147.639472,1203.702032,1133.623832,1251.847452,901.4201118,845.3939018,283.26354,227.20098,297.27918
Ac3PIM2(18:0_14:0_20:0)-H,1427.915922,1143.644562,1199.707122,1115.613282,1161.655122,1217.717682,1133.623842,1265.863102,915.4357618,859.4095518,283.26354,227.20098,311.29482
Ac3PIM2(18:0_14:0_16:1)-H,1369.837672,1085.566312,1141.628872,1115.613232,1103.576872,1159.639432,1133.623792,1207.784852,857.3575115,801.3313015,283.26354,227.20098,253.21662
Ac3PIM2(18:0_14:0_17:1)-H,1383.853322,1099.581962,1155.644522,1115.613242,1117.592522,1173.655082,1133.623802,1221.800502,871.3731616,815.3469516,283.26354,227.20098,267.23226
Ac3PIM2(18:0_14:0_18:1)-H,1397.868972,1113.597612,1169.660172,1115.613252,1131.608172,1187.670732,1133.623812,1235.816152,885.3888116,829.3626016,283.26354,227.20098,281.2479
Ac3PIM2(18:0_14:0_18:2)-H,1395.853322,1111.581962,1167.644522,1115.613242,1129.592522,1185.655082,1133.623802,1233.800502,883.3731616,827.3469516,283.26354,227.20098,279.23226
Ac3PIM2(18:0_14:0_methyl-18:0)-H,1413.900272,1129.628912,1185.691472,1115.613272,1147.639472,1203.702032,1133.623832,1251.847452,901.4201118,845.3939018,283.26354,227.20098,297.27918
Ac3PIM2(18:0_15:0_14:0)-H,1357.837672,1073.566312,1115.613232,1129.628872,1091.576872,1133.623792,1147.639432,1195.784852,831.3418715,775.3156615,283.26354,241.21662,227.20098
Ac3PIM2(18:0_15:0_15:0)-H,1371.853322,1087.581962,1129.628882,1129.628882,1105.592522,1147.639442,1147.639442,1209.800502,845.3575216,789.3313116,283.26354,241.21662,241.21662
Ac3PIM2(18:0_15:0_16:0)-H,1385.868972,1101.597612,1143.644532,1129.628892,1119.608172,1161.655092,1147.639452,1223.816152,859.3731716,803.3469616,283.26354,241.21662,255.23226
Ac3PIM2(18:0_15:0_17:0)-H,1399.884622,1115.613262,1157.660182,1129.628902,1133.623822,1175.670742,1147.639462,1237.831802,873.3888217,817.3626117,283.26354,241.21662,269.2479
Ac3PIM2(18:0_15:0_18:0)-H,1413.900272,1129.628912,1171.675832,1129.628912,1147.639472,1189.686392,1147.639472,1251.847452,887.4044718,831.3782618,283.26354,241.21662,283.26354
Ac3PIM2(18:0_15:0_19:0)-H,1427.915922,1143.644562,1185.691482,1129.628922,1161.655122,1203.702042,1147.639482,1265.863102,901.4201218,845.3939118,283.26354,241.21662,297.27918
Ac3PIM2(18:0_15:0_20:0)-H,1441.931572,1157.660212,1199.707132,1129.628932,1175.670772,1217.717692,1147.639492,1279.878752,915.4357719,859.4095619,283.26354,241.21662,311.29482
Ac3PIM2(18:0_15:0_16:1)-H,1383.853322,1099.581962,1141.628882,1129.628882,1117.592522,1159.639442,1147.639442,1221.800502,857.3575216,801.3313116,283.26354,241.21662,253.21662
Ac3PIM2(18:0_15:0_17:1)-H,1397.868972,1113.597612,1155.644532,1129.628892,1131.608172,1173.655092,1147.639452,1235.816152,871.3731716,815.3469616,283.26354,241.21662,267.23226
Ac3PIM2(18:0_15:0_18:1)-H,1411.884622,1127.613262,1169.660182,1129.628902,1145.623822,1187.670742,1147.639462,1249.831802,885.3888217,829.3626117,283.26354,241.21662,281.2479
Ac3PIM2(18:0_15:0_18:2)-H,1409.868972,1125.597612,1167.644532,1129.628892,1143.608172,1185.655092,1147.639452,1247.816152,883.3731716,827.3469616,283.26354,241.21662,279.23226
Ac3PIM2(18:0_15:0_methyl-18:0)-H,1427.915922,1143.644562,1185.691482,1129.628922,1161.655122,1203.702042,1147.639482,1265.863102,901.4201218,845.3939118,283.26354,241.21662,297.27918
Ac3PIM2(18:0_16:0_14:0)-H,1371.853322,1087.581962,1115.613242,1143.644522,1105.592522,1133.623802,1161.655082,1209.800502,831.3418816,775.3156716,283.26354,255.23226,227.20098
Ac3PIM2(18:0_16:0_15:0)-H,1385.868972,1101.597612,1129.628892,1143.644532,1119.608172,1147.639452,1161.655092,1223.816152,845.3575316,789.3313216,283.26354,255.23226,241.21662
Ac3PIM2(18:0_16:0_16:0)-H,1399.884622,1115.613262,1143.644542,1143.644542,1133.623822,1161.655102,1161.655102,1237.831802,859.3731817,803.3469717,283.26354,255.23226,255.23226
Ac3PIM2(18:0_16:0_17:0)-H,1413.900272,1129.628912,1157.660192,1143.644552,1147.639472,1175.670752,1161.655112,1251.847452,873.3888318,817.3626218,283.26354,255.23226,269.2479
Ac3PIM2(18:0_16:0_18:0)-H,1427.915922,1143.644562,1171.675842,1143.644562,1161.655122,1189.686402,1161.655122,1265.863102,887.4044818,831.3782718,283.26354,255.23226,283.26354
Ac3PIM2(18:0_16:0_19:0)-H,1441.931572,1157.660212,1185.691492,1143.644572,1175.670772,1203.702052,1161.655132,1279.878752,901.4201319,845.3939219,283.26354,255.23226,297.27918
Ac3PIM2(18:0_16:0_20:0)-H,1455.947222,1171.675862,1199.707142,1143.644582,1189.686422,1217.717702,1161.655142,1293.894402,915.435782,859.409572,283.26354,255.23226,311.29482
Ac3PIM2(18:0_16:0_16:1)-H,1397.868972,1113.597612,1141.628892,1143.644532,1131.608172,1159.639452,1161.655092,1235.816152,857.3575316,801.3313216,283.26354,255.23226,253.21662
Ac3PIM2(18:0_16:0_17:1)-H,1411.884622,1127.613262,1155.644542,1143.644542,1145.623822,1173.655102,1161.655102,1249.831802,871.3731817,815.3469717,283.26354,255.23226,267.23226
Ac3PIM2(18:0_16:0_18:1)-H,1425.900272,1141.628912,1169.660192,1143.644552,1159.639472,1187.670752,1161.655112,1263.847452,885.3888318,829.3626218,283.26354,255.23226,281.2479
Ac3PIM2(18:0_16:0_18:2)-H,1423.884622,1139.613262,1167.644542,1143.644542,1157.623822,1185.655102,1161.655102,1261.831802,883.3731817,827.3469717,283.26354,255.23226,279.23226
Ac3PIM2(18:0_16:0_methyl-18:0)-H,1441.931572,1157.660212,1185.691492,1143.644572,1175.670772,1203.702052,1161.655132,1279.878752,901.4201319,845.3939219,283.26354,255.23226,297.27918
Ac3PIM2(18:0_17:0_14:0)-H,1385.868972,1101.597612,1115.613252,1157.660172,1119.608172,1133.623812,1175.670732,1223.816152,831.3418916,775.3156816,283.26354,269.2479,227.20098
Ac3PIM2(18:0_17:0_15:0)-H,1399.884622,1115.613262,1129.628902,1157.660182,1133.623822,1147.639462,1175.670742,1237.831802,845.3575417,789.3313317,283.26354,269.2479,241.21662
Ac3PIM2(18:0_17:0_16:0)-H,1413.900272,1129.628912,1143.644552,1157.660192,1147.639472,1161.655112,1175.670752,1251.847452,859.3731918,803.3469818,283.26354,269.2479,255.23226
Ac3PIM2(18:0_17:0_17:0)-H,1427.915922,1143.644562,1157.660202,1157.660202,1161.655122,1175.670762,1175.670762,1265.863102,873.3888418,817.3626318,283.26354,269.2479,269.2479
Ac3PIM2(18:0_17:0_18:0)-H,1441.931572,1157.660212,1171.675852,1157.660212,1175.670772,1189.686412,1175.670772,1279.878752,887.4044919,831.3782819,283.26354,269.2479,283.26354
Ac3PIM2(18:0_17:0_19:0)-H,1455.947222,1171.675862,1185.691502,1157.660222,1189.686422,1203.702062,1175.670782,1293.894402,901.420142,845.393932,283.26354,269.2479,297.27918
Ac3PIM2(18:0_17:0_20:0)-H,1469.962872,1185.691512,1199.707152,1157.660232,1203.702072,1217.717712,1175.670792,1307.910052,915.435792,859.409582,283.26354,269.2479,311.29482
Ac3PIM2(18:0_17:0_16:1)-H,1411.884622,1127.613262,1141.628902,1157.660182,1145.623822,1159.639462,1175.670742,1249.831802,857.3575417,801.3313317,283.26354,269.2479,253.21662
Ac3PIM2(18:0_17:0_17:1)-H,1425.900272,1141.628912,1155.644552,1157.660192,1159.639472,1173.655112,1175.670752,1263.847452,871.3731918,815.3469818,283.26354,269.2479,267.23226
Ac3PIM2(18:0_17:0_18:1)-H,1439.915922,1155.644562,1169.660202,1157.660202,1173.655122,1187.670762,1175.670762,1277.863102,885.3888418,829.3626318,283.26354,269.2479,281.2479
Ac3PIM2(18:0_17:0_18:2)-H,1437.900272,1153.628912,1167.644552,1157.660192,1171.639472,1185.655112,1175.670752,1275.847452,883.3731918,827.3469818,283.26354,269.2479,279.23226
Ac3PIM2(18:0_17:0_methyl-18:0)-H,1455.947222,1171.675862,1185.691502,1157.660222,1189.686422,1203.702062,1175.670782,1293.894402,901.420142,845.393932,283.26354,269.2479,297.27918
Ac3PIM2(18:0_18:0_14:0)-H,1399.884622,1115.613262,1115.613262,1171.675822,1133.623822,1133.623822,1189.686382,1237.831802,831.3419017,775.3156917,283.26354,283.26354,227.20098
Ac3PIM2(18:0_18:0_15:0)-H,1413.900272,1129.628912,1129.628912,1171.675832,1147.639472,1147.639472,1189.686392,1251.847452,845.3575518,789.3313418,283.26354,283.26354,241.21662
Ac3PIM2(18:0_18:0_16:0)-H,1427.915922,1143.644562,1143.644562,1171.675842,1161.655122,1161.655122,1189.686402,1265.863102,859.3732018,803.3469918,283.26354,283.26354,255.23226
Ac3PIM2(18:0_18:0_17:0)-H,1441.931572,1157.660212,1157.660212,1171.675852,1175.670772,1175.670772,1189.686412,1279.878752,873.3888519,817.3626419,283.26354,283.26354,269.2479
Ac3PIM2(18:0_18:0_18:0)-H,1455.947222,1171.675862,1171.675862,1171.675862,1189.686422,1189.686422,1189.686422,1293.894402,887.404502,831.378292,283.26354,283.26354,283.26354
Ac3PIM2(18:0_18:0_19:0)-H,1469.962872,1185.691512,1185.691512,1171.675872,1203.702072,1203.702072,1189.686432,1307.910052,901.420152,845.393942,283.26354,283.26354,297.27918
Ac3PIM2(18:0_18:0_20:0)-H,1483.978522,1199.707162,1199.707162,1171.675882,1217.717722,1217.717722,1189.686442,1321.925702,915.4358021,859.4095921,283.26354,283.26354,311.29482
Ac3PIM2(18:0_18:0_16:1)-H,1425.900272,1141.628912,1141.628912,1171.675832,1159.639472,1159.639472,1189.686392,1263.847452,857.3575518,801.3313418,283.26354,283.26354,253.21662
Ac3PIM2(18:0_18:0_17:1)-H,1439.915922,1155.644562,1155.644562,1171.675842,1173.655122,1173.655122,1189.686402,1277.863102,871.3732018,815.3469918,283.26354,283.26354,267.23226
Ac3PIM2(18:0_18:0_18:1)-H,1453.931572,1169.660212,1169.660212,1171.675852,1187.670772,1187.670772,1189.686412,1291.878752,885.3888519,829.3626419,283.26354,283.26354,281.2479
Ac3PIM2(18:0_18:0_18:2)-H,1451.915922,1167.644562,1167.644562,1171.675842,1185.655122,1185.655122,1189.686402,1289.863102,883.3732018,827.3469918,283.26354,283.26354,279.23226
Ac3PIM2(18:0_18:0_methyl-18:0)-H,1469.962872,1185.691512,1185.691512,1171.675872,1203.702072,1203.702072,1189.686432,1307.910052,901.420152,845.393942,283.26354,283.26354,297.27918
Ac3PIM2(18:0_19:0_14:0)-H,1413.900272,1129.628912,1115.613272,1185.691472,1147.639472,1133.623832,1203.702032,1251.847452,831.3419118,775.3157018,283.26354,297.27918,227.20098
Ac3PIM2(18:0_19:0_15:0)-H,1427.915922,1143.644562,1129.628922,1185.691482,1161.655122,1147.639482,1203.702042,1265.863102,845.3575618,789.3313518,283.26354,297.27918,241.21662
Ac3PIM2(18:0_19:0_16:0)-H,1441.931572,1157.660212,1143.644572,1185.691492,1175.670772,1161.655132,1203.702052,1279.878752,859.3732119,803.3470019,283.26354,297.27918,255.23226
Ac3PIM2(18:0_19:0_17:0)-H,1455.947222,1171.675862,1157.660222,1185.691502,1189.686422,1175.670782,1203.702062,1293.894402,873.388862,817.362652,283.26354,297.27918,269.2479
Ac3PIM2(18:0_19:0_18:0)-H,1469.962872,1185.691512,1171.675872,1185.691512,1203.702072,1189.686432,1203.702072,1307.910052,887.404512,831.378302,283.26354,297.27918,283.26354
Ac3PIM2(18:0_19:0_19:0)-H,1483.978522,1199.707162,1185.691522,1185.691522,1217.717722,1203.702082,1203.702082,1321.925702,901.4201621,845.3939521,283.26354,297.27918,297.27918
Ac3PIM2(18:0_19:0_20:0)-H,1497.994172,1213.722812,1199.707172,1185.691532,1231.733372,1217.717732,1203.702092,1335.941352,915.4358121,859.4096021,283.26354,297.27918,311.29482
Ac3PIM2(18:0_19:0_16:1)-H,1439.915922,1155.644562,1141.628922,1185.691482,1173.655122,1159.639482,1203.702042,1277.863102,857.3575618,801.3313518,283.26354,297.27918,253.21662
Ac3PIM2(18:0_19:0_17:1)-H,1453.931572,1169.660212,1155.644572,1185.691492,1187.670772,1173.655132,1203.702052,1291.878752,871.3732119,815.3470019,283.26354,297.27918,267.23226
Ac3PIM2(18:0_19:0_18:1)-H,1467.947222,1183.675862,1169.660222,1185.691502,1201.686422,1187.670782,1203.702062,1305.894402,885.388862,829.362652,283.26354,297.27918,281.2479
Ac3PIM2(18:0_19:0_18:2)-H,1465.931572,1181.660212,1167.644572,1185.691492,1199.670772,1185.655132,1203.702052,1303.878752,883.3732119,827.3470019,283.26354,297.27918,279.23226
Ac3PIM2(18:0_19:0_methyl-18:0)-H,1483.978522,1199.707162,1185.691522,1185.691522,1217.717722,1203.702082,1203.702082,1321.925702,901.4201621,845.3939521,283.26354,297.27918,297.27918
Ac3PIM2(18:0_20:0_14:0)-H,1427.915922,1143.644562,1115.613282,1199.707122,1161.655122,1133.623842,1217.717682,1265.863102,831.3419218,775.3157118,283.26354,311.29482,227.20098
Ac3PIM2(18:0_20:0_15:0)-H,1441.931572,1157.660212,1129.628932,1199.707132,1175.670772,1147.639492,1217.717692,1279.878752,845.3575719,789.3313619,283.26354,311.29482,241.21662
Ac3PIM2(18:0_20:0_16:0)-H,1455.947222,1171.675862,1143.644582,1199.707142,1189.686422,1161.655142,1217.717702,1293.894402,859.373222,803.347012,283.26354,311.29482,255.23226
Ac3PIM2(18:0_20:0_17:0)-H,1469.962872,1185.691512,1157.660232,1199.707152,1203.702072,1175.670792,1217.717712,1307.910052,873.388872,817.362662,283.26354,311.29482,269.2479
Ac3PIM2(18:0_20:0_18:0)-H,1483.978522,1199.707162,1171.675882,1199.707162,1217.717722,1189.686442,1217.717722,1321.925702,887.4045221,831.3783121,283.26354,311.29482,283.26354
Ac3PIM2(18:0_20:0_19:0)-H,1497.994172,1213.722812,1185.691532,1199.707172,1231.733372,1203.702092,1217.717732,1335.941352,901.4201721,845.3939621,283.26354,311.29482,297.27918
Ac3PIM2(18:0_20:0_20:0)-H,1512.009822,1227.738462,1199.707182,1199.707182,1245.749022,1217.717742,1217.717742,1349.957002,915.4358222,859.4096122,283.26354,311.29482,311.29482
Ac3PIM2(18:0_20:0_16:1)-H,1453.931572,1169.660212,1141.628932,1199.707132,1187.670772,1159.639492,1217.717692,1291.878752,857.3575719,801.3313619,283.26354,311.29482,253.21662
Ac3PIM2(18:0_20:0_17:1)-H,1467.947222,1183.675862,1155.644582,1199.707142,1201.686422,1173.655142,1217.717702,1305.894402,871.373222,815.347012,283.26354,311.29482,267.23226
Ac3PIM2(18:0_20:0_18:1)-H,1481.962872,1197.691512,1169.660232,1199.707152,1215.702072,1187.670792,1217.717712,1319.910052,885.388872,829.362662,283.26354,311.29482,281.2479
Ac3PIM2(18:0_20:0_18:2)-H,1479.947222,1195.675862,1167.644582,1199.707142,1213.686422,1185.655142,1217.717702,1317.894402,883.373222,827.347012,283.26354,311.29482,279.23226
Ac3PIM2(18:0_20:0_methyl-18:0)-H,1497.994172,1213.722812,1185.691532,1199.707172,1231.733372,1203.702092,1217.717732,1335.941352,901.4201721,845.3939621,283.26354,311.29482,297.27918
Ac3PIM2(18:0_16:1_14:0)-H,1369.837672,1085.566312,1115.613232,1141.628872,1103.576872,1133.623792,1159.639432,1207.784852,831.3418715,775.3156615,283.26354,253.21662,227.20098
Ac3PIM2(18:0_16:1_15:0)-H,1383.853322,1099.581962,1129.628882,1141.628882,1117.592522,1147.639442,1159.639442,1221.800502,845.3575216,789.3313116,283.26354,253.21662,241.21662
Ac3PIM2(18:0_16:1_16:0)-H,1397.868972,1113.597612,1143.644532,1141.628892,1131.608172,1161.655092,1159.639452,1235.816152,859.3731716,803.3469616,283.26354,253.21662,255.23226
Ac3PIM2(18:0_16:1_17:0)-H,1411.884622,1127.613262,1157.660182,1141.628902,1145.623822,1175.670742,1159.639462,1249.831802,873.3888217,817.3626117,283.26354,253.21662,269.2479
Ac3PIM2(18:0_16:1_18:0)-H,1425.900272,1141.628912,1171.675832,1141.628912,1159.639472,1189.686392,1159.639472,1263.847452,887.4044718,831.3782618,283.26354,253.21662,283.26354
Ac3PIM2(18:0_16:1_19:0)-H,1439.915922,1155.644562,1185.691482,1141.628922,1173.655122,1203.702042,1159.639482,1277.863102,901.4201218,845.3939118,283.26354,253.21662,297.27918
Ac3PIM2(18:0_16:1_20:0)-H,1453.931572,1169.660212,1199.707132,1141.628932,1187.670772,1217.717692,1159.639492,1291.878752,915.4357719,859.4095619,283.26354,253.21662,311.29482
Ac3PIM2(18:0_16:1_16:1)-H,1395.853322,1111.581962,1141.628882,1141.628882,1129.592522,1159.639442,1159.639442,1233.800502,857.3575216,801.3313116,283.26354,253.21662,253.21662
Ac3PIM2(18:0_16:1_17:1)-H,1409.868972,1125.597612,1155.644532,1141.628892,1143.608172,1173.655092,1159.639452,1247.816152,871.3731716,815.3469616,283.26354,253.21662,267.23226
Ac3PIM2(18:0_16:1_18:1)-H,1423.884622,1139.613262,1169.660182,1141.628902,1157.623822,1187.670742,1159.639462,1261.831802,885.3888217,829.3626117,283.26354,253.21662,281.2479
Ac3PIM2(18:0_16:1_18:2)-H,1421.868972,1137.597612,1167.644532,1141.628892,1155.608172,1185.655092,1159.639452,1259.816152,883.3731716,827.3469616,283.26354,253.21662,279.23226
Ac3PIM2(18:0_16:1_methyl-18:0)-H,1439.915922,1155.644562,1185.691482,1141.628922,1173.655122,1203.702042,1159.639482,1277.863102,901.4201218,845.3939118,283.26354,253.21662,297.27918
Ac3PIM2(18:0_17:1_14:0)-H,1383.853322,1099.581962,1115.613242,1155.644522,1117.592522,1133.623802,1173.655082,1221.800502,831.3418816,775.3156716,283.26354,267.23226,227.20098
Ac3PIM2(18:0_17:1_15:0)-H,1397.868972,1113.597612,1129.628892,1155.644532,1131.608172,1147.639452,1173.655092,1235.816152,845.3575316,789.3313216,283.26354,267.23226,241.21662
Ac3PIM2(18:0_17:1_16:0)-H,1411.884622,1127.613262,1143.644542,1155.644542,1145.623822,1161.655102,1173.655102,1249.831802,859.3731817,803.3469717,283.26354,267.23226,255.23226
Ac3PIM2(18:0_17:1_17:0)-H,1425.900272,1141.628912,1157.660192,1155.644552,1159.639472,1175.670752,1173.655112,1263.847452,873.3888318,817.3626218,283.26354,267.23226,269.2479
Ac3PIM2(18:0_17:1_18:0)-H,1439.915922,1155.644562,1171.675842,1155.644562,1173.655122,1189.686402,1173.655122,1277.863102,887.4044818,831.3782718,283.26354,267.23226,283.26354
Ac3PIM2(18:0_17:1_19:0)-H,1453.931572,1169.660212,1185.691492,1155.644572,1187.670772,1203.702052,1173.655132,1291.878752,901.4201319,845.3939219,283.26354,267.23226,297.27918
Ac3PIM2(18:0_17:1_20:0)-H,1467.947222,1183.675862,1199.707142,1155.644582,1201.686422,1217.717702,1173.655142,1305.894402,915.435782,859.409572,283.26354,267.23226,311.29482
Ac3PIM2(18:0_17:1_16:1)-H,1409.868972,1125.597612,1141.628892,1155.644532,1143.608172,1159.639452,1173.655092,1247.816152,857.3575316,801.3313216,283.26354,267.23226,253.21662
Ac3PIM2(18:0_17:1_17:1)-H,1423.884622,1139.613262,1155.644542,1155.644542,1157.623822,1173.655102,1173.655102,1261.831802,871.3731817,815.3469717,283.26354,267.23226,267.23226
Ac3PIM2(18:0_17:1_18:1)-H,1437.900272,1153.628912,1169.660192,1155.644552,1171.639472,1187.670752,1173.655112,1275.847452,885.3888318,829.3626218,283.26354,267.23226,281.2479
Ac3PIM2(18:0_17:1_18:2)-H,1435.884622,1151.613262,1167.644542,1155.644542,1169.623822,1185.655102,1173.655102,1273.831802,883.3731817,827.3469717,283.26354,267.23226,279.23226
