Cer_NS,[M+HCO2]-,[M-H]-,[M-CO-H]-,[M-CO-3H]-,[M-CO-O-3H]-,[FA+NCCO-3H]-,[FA+NCCO-3H]-,[Sph-N-O-5H]-,[FA+N-H]-,[Sph-NCC-3H]-,[FA-3H]-
Cer_NS(d21:2/21:3)+HCO2,686.57291,640.56753,610.55693,608.54123,592.54633,360.29089,344.29599,303.26989,318.28079,277.25426,301.25429
Cer_NS(d21:2/21:4)+HCO2,684.55725,638.55187,608.54127,606.52557,590.53067,358.27523,342.28033,303.26989,316.26513,277.25426,299.23863
Cer_NS(d21:2/22:0)+HCO2,706.63555,660.63017,630.61957,628.60387,612.60897,380.35353,364.35863,303.26989,338.34343,277.25426,321.31693
Cer_NS(d21:2/22:1)+HCO2,704.61989,658.61451,628.60391,626.58821,610.59331,378.33787,362.34297,303.26989,336.32777,277.25426,319.30127
Cer_NS(d21:2/22:2)+HCO2,702.60423,656.59885,626.58825,624.57255,608.57765,376.32221,360.32731,303.26989,334.31211,277.25426,317.28561
Cer_NS(d21:2/22:3)+HCO2,700.58857,654.58319,624.57259,622.55689,606.56199,374.30655,358.31165,303.26989,332.29645,277.25426,315.26995
Cer_NS(d21:2/22:4)+HCO2,698.57291,652.56753,622.55693,620.54123,604.54633,372.29089,356.29599,303.26989,330.28079,277.25426,313.25429
Cer_NS(d21:2/23:0)+HCO2,720.65121,674.64583,644.63523,642.61953,626.62463,394.36919,378.37429,303.26989,352.35909,277.25426,335.33259
Cer_NS(d21:2/23:1)+HCO2,718.63555,672.63017,642.61957,640.60387,624.60897,392.35353,376.35863,303.26989,350.34343,277.25426,333.31693
Cer_NS(d21:2/23:2)+HCO2,716.61989,670.61451,640.60391,638.58821,622.59331,390.33787,374.34297,303.26989,348.32777,277.25426,331.30127
Cer_NS(d21:2/23:3)+HCO2,714.60423,668.59885,638.58825,636.57255,620.57765,388.32221,372.32731,303.26989,346.31211,277.25426,329.28561
Cer_NS(d21:2/23:4)+HCO2,712.58857,666.58319,636.57259,634.55689,618.56199,386.30655,370.31165,303.26989,344.29645,277.25426,327.26995
Cer_NS(d21:2/24:0)+HCO2,734.66687,688.66149,658.65089,656.63519,640.64029,408.38485,392.38995,303.26989,366.37475,277.25426,349.34825
Cer_NS(d21:2/24:1)+HCO2,732.65121,686.64583,656.63523,654.61953,638.62463,406.36919,390.37429,303.26989,364.35909,277.25426,347.33259
Cer_NS(d21:2/24:2)+HCO2,730.63555,684.63017,654.61957,652.60387,636.60897,404.35353,388.35863,303.26989,362.34343,277.25426,345.31693
Cer_NS(d21:2/24:3)+HCO2,728.61989,682.61451,652.60391,650.58821,634.59331,402.33787,386.34297,303.26989,360.32777,277.25426,343.30127
Cer_NS(d21:2/24:4)+HCO2,726.60423,680.59885,650.58825,648.57255,632.57765,400.32221,384.32731,303.26989,358.31211,277.25426,341.28561
Cer_NS(d21:2/25:0)+HCO2,748.68253,702.67715,672.66655,670.65085,654.65595,422.40051,406.40561,303.26989,380.39041,277.25426,363.36391
Cer_NS(d21:2/25:1)+HCO2,746.66687,700.66149,670.65089,668.63519,652.64029,420.38485,404.38995,303.26989,378.37475,277.25426,361.34825
Cer_NS(d21:2/25:2)+HCO2,744.65121,698.64583,668.63523,666.61953,650.62463,418.36919,402.37429,303.26989,376.35909,277.25426,359.33259
Cer_NS(d21:2/25:3)+HCO2,742.63555,696.63017,666.61957,664.60387,648.60897,416.35353,400.35863,303.26989,374.34343,277.25426,357.31693
Cer_NS(d21:2/25:4)+HCO2,740.61989,694.61451,664.60391,662.58821,646.59331,414.33787,398.34297,303.26989,372.32777,277.25426,355.30127
Cer_NS(d21:2/26:0)+HCO2,762.69819,716.69281,686.68221,684.66651,668.67161,436.41617,420.42127,303.26989,394.40607,277.25426,377.37957
Cer_NS(d21:2/26:1)+HCO2,760.68253,714.67715,684.66655,682.65085,666.65595,434.40051,418.40561,303.26989,392.39041,277.25426,375.36391
Cer_NS(d21:2/26:2)+HCO2,758.66687,712.66149,682.65089,680.63519,664.64029,432.38485,416.38995,303.26989,390.37475,277.25426,373.34825
Cer_NS(d21:2/26:3)+HCO2,756.65121,710.64583,680.63523,678.61953,662.62463,430.36919,414.37429,303.26989,388.35909,277.25426,371.33259
Cer_NS(d21:2/26:4)+HCO2,754.63555,708.63017,678.61957,676.60387,660.60897,428.35353,412.35863,303.26989,386.34343,277.25426,369.31693
Cer_NS(d21:2/27:0)+HCO2,776.71385,730.70847,700.69787,698.68217,682.68727,450.43183,434.43693,303.26989,408.42173,277.25426,391.39523
Cer_NS(d21:2/27:1)+HCO2,774.69819,728.69281,698.68221,696.66651,680.67161,448.41617,432.42127,303.26989,406.40607,277.25426,389.37957
Cer_NS(d21:2/27:2)+HCO2,772.68253,726.67715,696.66655,694.65085,678.65595,446.40051,430.40561,303.26989,404.39041,277.25426,387.36391
Cer_NS(d21:2/27:3)+HCO2,770.66687,724.66149,694.65089,692.63519,676.64029,444.38485,428.38995,303.26989,402.37475,277.25426,385.34825
Cer_NS(d21:2/27:4)+HCO2,768.65121,722.64583,692.63523,690.61953,674.62463,442.36919,426.37429,303.26989,400.35909,277.25426,383.33259
Cer_NS(d21:2/28:0)+HCO2,790.72951,744.72413,714.71353,712.69783,696.70293,464.44749,448.45259,303.26989,422.43739,277.25426,405.41089
Cer_NS(d21:2/28:1)+HCO2,788.71385,742.70847,712.69787,710.68217,694.68727,462.43183,446.43693,303.26989,420.42173,277.25426,403.39523
Cer_NS(d21:2/28:2)+HCO2,786.69819,740.69281,710.68221,708.66651,692.67161,460.41617,444.42127,303.26989,418.40607,277.25426,401.37957
Cer_NS(d21:2/28:3)+HCO2,784.68253,738.67715,708.66655,706.65085,690.65595,458.40051,442.40561,303.26989,416.39041,277.25426,399.36391
Cer_NS(d21:2/28:4)+HCO2,782.66687,736.66149,706.65089,704.63519,688.64029,456.38485,440.38995,303.26989,414.37475,277.25426,397.34825
Cer_NS(d21:2/29:0)+HCO2,804.74517,758.73979,728.72919,726.71349,710.71859,478.46315,462.46825,303.26989,436.45305,277.25426,419.42655
Cer_NS(d21:2/29:1)+HCO2,802.72951,756.72413,726.71353,724.69783,708.70293,476.44749,460.45259,303.26989,434.43739,277.25426,417.41089
Cer_NS(d21:2/29:2)+HCO2,800.71385,754.70847,724.69787,722.68217,706.68727,474.43183,458.43693,303.26989,432.42173,277.25426,415.39523
Cer_NS(d21:2/29:3)+HCO2,798.69819,752.69281,722.68221,720.66651,704.67161,472.41617,456.42127,303.26989,430.40607,277.25426,413.37957
Cer_NS(d21:2/29:4)+HCO2,796.68253,750.67715,720.66655,718.65085,702.65595,470.40051,454.40561,303.26989,428.39041,277.25426,411.36391
Cer_NS(d21:2/30:0)+HCO2,818.76083,772.75545,742.74485,740.72915,724.73425,492.47881,476.48391,303.26989,450.46871,277.25426,433.44221
Cer_NS(d21:2/30:1)+HCO2,816.74517,770.73979,740.72919,738.71349,722.71859,490.46315,474.46825,303.26989,448.45305,277.25426,431.42655
Cer_NS(d21:2/30:2)+HCO2,814.72951,768.72413,738.71353,736.69783,720.70293,488.44749,472.45259,303.26989,446.43739,277.25426,429.41089
Cer_NS(d21:2/30:3)+HCO2,812.71385,766.70847,736.69787,734.68217,718.68727,486.43183,470.43693,303.26989,444.42173,277.25426,427.39523
Cer_NS(d21:2/30:4)+HCO2,810.69819,764.69281,734.68221,732.66651,716.67161,484.41617,468.42127,303.26989,442.40607,277.25426,425.37957
Cer_NS(d21:2/31:0)+HCO2,832.77649,786.77111,756.76051,754.74481,738.74991,506.49447,490.49957,303.26989,464.48437,277.25426,447.45787
Cer_NS(d21:2/31:1)+HCO2,830.76083,784.75545,754.74485,752.72915,736.73425,504.47881,488.48391,303.26989,462.46871,277.25426,445.44221
Cer_NS(d21:2/31:2)+HCO2,828.74517,782.73979,752.72919,750.71349,734.71859,502.46315,486.46825,303.26989,460.45305,277.25426,443.42655
Cer_NS(d21:2/31:3)+HCO2,826.72951,780.72413,750.71353,748.69783,732.70293,500.44749,484.45259,303.26989,458.43739,277.25426,441.41089
Cer_NS(d21:2/31:4)+HCO2,824.71385,778.70847,748.69787,746.68217,730.68727,498.43183,482.43693,303.26989,456.42173,277.25426,439.39523
Cer_NS(d21:2/32:0)+HCO2,846.79215,800.78677,770.77617,768.76047,752.76557,520.51013,504.51523,303.26989,478.50003,277.25426,461.47353
Cer_NS(d21:2/32:1)+HCO2,844.77649,798.77111,768.76051,766.74481,750.74991,518.49447,502.49957,303.26989,476.48437,277.25426,459.45787
Cer_NS(d21:2/32:2)+HCO2,842.76083,796.75545,766.74485,764.72915,748.73425,516.47881,500.48391,303.26989,474.46871,277.25426,457.44221
Cer_NS(d21:2/32:3)+HCO2,840.74517,794.73979,764.72919,762.71349,746.71859,514.46315,498.46825,303.26989,472.45305,277.25426,455.42655
Cer_NS(d21:2/32:4)+HCO2,838.72951,792.72413,762.71353,760.69783,744.70293,512.44749,496.45259,303.26989,470.43739,277.25426,453.41089
Cer_NS(d21:2/33:0)+HCO2,860.80781,814.80243,784.79183,782.77613,766.78123,534.52579,518.53089,303.26989,492.51569,277.25426,475.48919
Cer_NS(d21:2/33:1)+HCO2,858.79215,812.78677,782.77617,780.76047,764.76557,532.51013,516.51523,303.26989,490.50003,277.25426,473.47353
Cer_NS(d21:2/33:2)+HCO2,856.77649,810.77111,780.76051,778.74481,762.74991,530.49447,514.49957,303.26989,488.48437,277.25426,471.45787
Cer_NS(d21:2/33:3)+HCO2,854.76083,808.75545,778.74485,776.72915,760.73425,528.47881,512.48391,303.26989,486.46871,277.25426,469.44221
Cer_NS(d21:2/33:4)+HCO2,852.74517,806.73979,776.72919,774.71349,758.71859,526.46315,510.46825,303.26989,484.45305,277.25426,467.42655
Cer_NS(d21:2/34:0)+HCO2,874.82347,828.81809,798.80749,796.79179,780.79689,548.54145,532.54655,303.26989,506.53135,277.25426,489.50485
Cer_NS(d21:2/34:1)+HCO2,872.80781,826.80243,796.79183,794.77613,778.78123,546.52579,530.53089,303.26989,504.51569,277.25426,487.48919
Cer_NS(d21:2/34:2)+HCO2,870.79215,824.78677,794.77617,792.76047,776.76557,544.51013,528.51523,303.26989,502.50003,277.25426,485.47353
Cer_NS(d21:2/34:3)+HCO2,868.77649,822.77111,792.76051,790.74481,774.74991,542.49447,526.49957,303.26989,500.48437,277.25426,483.45787
Cer_NS(d21:2/34:4)+HCO2,866.76083,820.75545,790.74485,788.72915,772.73425,540.47881,524.48391,303.26989,498.46871,277.25426,481.44221
Cer_NS(d21:2/35:0)+HCO2,888.83913,842.83375,812.82315,810.80745,794.81255,562.55711,546.56221,303.26989,520.54701,277.25426,503.52051
Cer_NS(d21:2/35:1)+HCO2,886.82347,840.81809,810.80749,808.79179,792.79689,560.54145,544.54655,303.26989,518.53135,277.25426,501.50485
Cer_NS(d21:2/35:2)+HCO2,884.80781,838.80243,808.79183,806.77613,790.78123,558.52579,542.53089,303.26989,516.51569,277.25426,499.48919
Cer_NS(d21:2/35:3)+HCO2,882.79215,836.78677,806.77617,804.76047,788.76557,556.51013,540.51523,303.26989,514.50003,277.25426,497.47353
Cer_NS(d21:2/35:4)+HCO2,880.77649,834.77111,804.76051,802.74481,786.74991,554.49447,538.49957,303.26989,512.48437,277.25426,495.45787
Cer_NS(d21:2/36:0)+HCO2,902.85479,856.84941,826.83881,824.82311,808.82821,576.57277,560.57787,303.26989,534.56267,277.25426,517.53617
Cer_NS(d21:2/36:1)+HCO2,900.83913,854.83375,824.82315,822.80745,806.81255,574.55711,558.56221,303.26989,532.54701,277.25426,515.52051
Cer_NS(d21:2/36:2)+HCO2,898.82347,852.81809,822.80749,820.79179,804.79689,572.54145,556.54655,303.26989,530.53135,277.25426,513.50485
Cer_NS(d21:2/36:3)+HCO2,896.80781,850.80243,820.79183,818.77613,802.78123,570.52579,554.53089,303.26989,528.51569,277.25426,511.48919
Cer_NS(d21:2/36:4)+HCO2,894.79215,848.78677,818.77617,816.76047,800.76557,568.51013,552.51523,303.26989,526.50003,277.25426,509.47353
Cer_NS(d22:2/14:0)+HCO2,608.52593,562.52055,532.50995,530.49425,514.49935,268.22825,252.23335,317.28555,226.21815,291.26992,209.19165
Cer_NS(d22:2/14:1)+HCO2,606.51027,560.50489,530.49429,528.47859,512.48369,266.21259,250.21769,317.28555,224.20249,291.26992,207.17599
Cer_NS(d22:2/14:2)+HCO2,604.49461,558.48923,528.47863,526.46293,510.46803,264.19693,248.20203,317.28555,222.18683,291.26992,205.16033
Cer_NS(d22:2/14:3)+HCO2,602.47895,556.47357,526.46297,524.44727,508.45237,262.18127,246.18637,317.28555,220.17117,291.26992,203.14467
Cer_NS(d22:2/15:0)+HCO2,622.54159,576.53621,546.52561,544.50991,528.51501,282.24391,266.24901,317.28555,240.23381,291.26992,223.20731
Cer_NS(d22:2/15:1)+HCO2,620.52593,574.52055,544.50995,542.49425,526.49935,280.22825,264.23335,317.28555,238.21815,291.26992,221.19165
Cer_NS(d22:2/15:2)+HCO2,618.51027,572.50489,542.49429,540.47859,524.48369,278.21259,262.21769,317.28555,236.20249,291.26992,219.17599
Cer_NS(d22:2/15:3)+HCO2,616.49461,570.48923,540.47863,538.46293,522.46803,276.19693,260.20203,317.28555,234.18683,291.26992,217.16033
Cer_NS(d22:2/16:0)+HCO2,636.55725,590.55187,560.54127,558.52557,542.53067,296.25957,280.26467,317.28555,254.24947,291.26992,237.22297
Cer_NS(d22:2/16:1)+HCO2,634.54159,588.53621,558.52561,556.50991,540.51501,294.24391,278.24901,317.28555,252.23381,291.26992,235.20731
Cer_NS(d22:2/16:2)+HCO2,632.52593,586.52055,556.50995,554.49425,538.49935,292.22825,276.23335,317.28555,250.21815,291.26992,233.19165
Cer_NS(d22:2/16:3)+HCO2,630.51027,584.50489,554.49429,552.47859,536.48369,290.21259,274.21769,317.28555,248.20249,291.26992,231.17599
Cer_NS(d22:2/16:4)+HCO2,628.49461,582.48923,552.47863,550.46293,534.46803,288.19693,272.20203,317.28555,246.18683,291.26992,229.16033
Cer_NS(d22:2/17:0)+HCO2,650.57291,604.56753,574.55693,572.54123,556.54633,310.27523,294.28033,317.28555,268.26513,291.26992,251.23863
Cer_NS(d22:2/17:1)+HCO2,648.55725,602.55187,572.54127,570.52557,554.53067,308.25957,292.26467,317.28555,266.24947,291.26992,249.22297
Cer_NS(d22:2/17:2)+HCO2,646.54159,600.53621,570.52561,568.50991,552.51501,306.24391,290.24901,317.28555,264.23381,291.26992,247.20731
Cer_NS(d22:2/17:3)+HCO2,644.52593,598.52055,568.50995,566.49425,550.49935,304.22825,288.23335,317.28555,262.21815,291.26992,245.19165
Cer_NS(d22:2/18:0)+HCO2,664.58857,618.58319,588.57259,586.55689,570.56199,324.29089,308.29599,317.28555,282.28079,291.26992,265.25429
Cer_NS(d22:2/18:1)+HCO2,662.57291,616.56753,586.55693,584.54123,568.54633,322.27523,306.28033,317.28555,280.26513,291.26992,263.23863
Cer_NS(d22:2/18:2)+HCO2,660.55725,614.55187,584.54127,582.52557,566.53067,320.25957,304.26467,317.28555,278.24947,291.26992,261.22297
Cer_NS(d22:2/18:3)+HCO2,658.54159,612.53621,582.52561,580.50991,564.51501,318.24391,302.24901,317.28555,276.23381,291.26992,259.20731
Cer_NS(d22:2/18:4)+HCO2,656.52593,610.52055,580.50995,578.49425,562.49935,316.22825,300.23335,317.28555,274.21815,291.26992,257.19165
Cer_NS(d22:2/19:0)+HCO2,678.60423,632.59885,602.58825,600.57255,584.57765,338.30655,322.31165,317.28555,296.29645,291.26992,279.26995
Cer_NS(d22:2/19:1)+HCO2,676.58857,630.58319,600.57259,598.55689,582.56199,336.29089,320.29599,317.28555,294.28079,291.26992,277.25429
Cer_NS(d22:2/19:2)+HCO2,674.57291,628.56753,598.55693,596.54123,580.54633,334.27523,318.28033,317.28555,292.26513,291.26992,275.23863
Cer_NS(d22:2/19:3)+HCO2,672.55725,626.55187,596.54127,594.52557,578.53067,332.25957,316.26467,317.28555,290.24947,291.26992,273.22297
Cer_NS(d22:2/19:4)+HCO2,670.54159,624.53621,594.52561,592.50991,576.51501,330.24391,314.24901,317.28555,288.23381,291.26992,271.20731
Cer_NS(d22:2/20:0)+HCO2,692.61989,646.61451,616.60391,614.58821,598.59331,352.32221,336.32731,317.28555,310.31211,291.26992,293.28561
Cer_NS(d22:2/20:1)+HCO2,690.60423,644.59885,614.58825,612.57255,596.57765,350.30655,334.31165,317.28555,308.29645,291.26992,291.26995
Cer_NS(d22:2/20:2)+HCO2,688.58857,642.58319,612.57259,610.55689,594.56199,348.29089,332.29599,317.28555,306.28079,291.26992,289.25429
Cer_NS(d22:2/20:3)+HCO2,686.57291,640.56753,610.55693,608.54123,592.54633,346.27523,330.28033,317.28555,304.26513,291.26992,287.23863
Cer_NS(d22:2/20:4)+HCO2,684.55725,638.55187,608.54127,606.52557,590.53067,344.25957,328.26467,317.28555,302.24947,291.26992,285.22297
Cer_NS(d22:2/21:0)+HCO2,706.63555,660.63017,630.61957,628.60387,612.60897,366.33787,350.34297,317.28555,324.32777,291.26992,307.30127
Cer_NS(d22:2/21:1)+HCO2,704.61989,658.61451,628.60391,626.58821,610.59331,364.32221,348.32731,317.28555,322.31211,291.26992,305.28561
Cer_NS(d22:2/21:2)+HCO2,702.60423,656.59885,626.58825,624.57255,608.57765,362.30655,346.31165,317.28555,320.29645,291.26992,303.26995
Cer_NS(d22:2/21:3)+HCO2,700.58857,654.58319,624.57259,622.55689,606.56199,360.29089,344.29599,317.28555,318.28079,291.26992,301.25429
Cer_NS(d22:2/21:4)+HCO2,698.57291,652.56753,622.55693,620.54123,604.54633,358.27523,342.28033,317.28555,316.26513,291.26992,299.23863
Cer_NS(d22:2/22:0)+HCO2,720.65121,674.64583,644.63523,642.61953,626.62463,380.35353,364.35863,317.28555,338.34343,291.26992,321.31693
Cer_NS(d22:2/22:1)+HCO2,718.63555,672.63017,642.61957,640.60387,624.60897,378.33787,362.34297,317.28555,336.32777,291.26992,319.30127
Cer_NS(d22:2/22:2)+HCO2,716.61989,670.61451,640.60391,638.58821,622.59331,376.32221,360.32731,317.28555,334.31211,291.26992,317.28561
Cer_NS(d22:2/22:3)+HCO2,714.60423,668.59885,638.58825,636.57255,620.57765,374.30655,358.31165,317.28555,332.29645,291.26992,315.26995
Cer_NS(d22:2/22:4)+HCO2,712.58857,666.58319,636.57259,634.55689,618.56199,372.29089,356.29599,317.28555,330.28079,291.26992,313.25429
Cer_NS(d22:2/23:0)+HCO2,734.66687,688.66149,658.65089,656.63519,640.64029,394.36919,378.37429,317.28555,352.35909,291.26992,335.33259
Cer_NS(d22:2/23:1)+HCO2,732.65121,686.64583,656.63523,654.61953,638.62463,392.35353,376.35863,317.28555,350.34343,291.26992,333.31693
Cer_NS(d22:2/23:2)+HCO2,730.63555,684.63017,654.61957,652.60387,636.60897,390.33787,374.34297,317.28555,348.32777,291.26992,331.30127
Cer_NS(d22:2/23:3)+HCO2,728.61989,682.61451,652.60391,650.58821,634.59331,388.32221,372.32731,317.28555,346.31211,291.26992,329.28561
Cer_NS(d22:2/23:4)+HCO2,726.60423,680.59885,650.58825,648.57255,632.57765,386.30655,370.31165,317.28555,344.29645,291.26992,327.26995
Cer_NS(d22:2/24:0)+HCO2,748.68253,702.67715,672.66655,670.65085,654.65595,408.38485,392.38995,317.28555,366.37475,291.26992,349.34825
Cer_NS(d22:2/24:1)+HCO2,746.66687,700.66149,670.65089,668.63519,652.64029,406.36919,390.37429,317.28555,364.35909,291.26992,347.33259
Cer_NS(d22:2/24:2)+HCO2,744.65121,698.64583,668.63523,666.61953,650.62463,404.35353,388.35863,317.28555,362.34343,291.26992,345.31693
Cer_NS(d22:2/24:3)+HCO2,742.63555,696.63017,666.61957,664.60387,648.60897,402.33787,386.34297,317.28555,360.32777,291.26992,343.30127
Cer_NS(d22:2/24:4)+HCO2,740.61989,694.61451,664.60391,662.58821,646.59331,400.32221,384.32731,317.28555,358.31211,291.26992,341.28561
Cer_NS(d22:2/25:0)+HCO2,762.69819,716.69281,686.68221,684.66651,668.67161,422.40051,406.40561,317.28555,380.39041,291.26992,363.36391
Cer_NS(d22:2/25:1)+HCO2,760.68253,714.67715,684.66655,682.65085,666.65595,420.38485,404.38995,317.28555,378.37475,291.26992,361.34825
Cer_NS(d22:2/25:2)+HCO2,758.66687,712.66149,682.65089,680.63519,664.64029,418.36919,402.37429,317.28555,376.35909,291.26992,359.33259
Cer_NS(d22:2/25:3)+HCO2,756.65121,710.64583,680.63523,678.61953,662.62463,416.35353,400.35863,317.28555,374.34343,291.26992,357.31693
Cer_NS(d22:2/25:4)+HCO2,754.63555,708.63017,678.61957,676.60387,660.60897,414.33787,398.34297,317.28555,372.32777,291.26992,355.30127
Cer_NS(d22:2/26:0)+HCO2,776.71385,730.70847,700.69787,698.68217,682.68727,436.41617,420.42127,317.28555,394.40607,291.26992,377.37957
Cer_NS(d22:2/26:1)+HCO2,774.69819,728.69281,698.68221,696.66651,680.67161,434.40051,418.40561,317.28555,392.39041,291.26992,375.36391
Cer_NS(d22:2/26:2)+HCO2,772.68253,726.67715,696.66655,694.65085,678.65595,432.38485,416.38995,317.28555,390.37475,291.26992,373.34825
Cer_NS(d22:2/26:3)+HCO2,770.66687,724.66149,694.65089,692.63519,676.64029,430.36919,414.37429,317.28555,388.35909,291.26992,371.33259
Cer_NS(d22:2/26:4)+HCO2,768.65121,722.64583,692.63523,690.61953,674.62463,428.35353,412.35863,317.28555,386.34343,291.26992,369.31693
Cer_NS(d22:2/27:0)+HCO2,790.72951,744.72413,714.71353,712.69783,696.70293,450.43183,434.43693,317.28555,408.42173,291.26992,391.39523
Cer_NS(d22:2/27:1)+HCO2,788.71385,742.70847,712.69787,710.68217,694.68727,448.41617,432.42127,317.28555,406.40607,291.26992,389.37957
Cer_NS(d22:2/27:2)+HCO2,786.69819,740.69281,710.68221,708.66651,692.67161,446.40051,430.40561,317.28555,404.39041,291.26992,387.36391
Cer_NS(d22:2/27:3)+HCO2,784.68253,738.67715,708.66655,706.65085,690.65595,444.38485,428.38995,317.28555,402.37475,291.26992,385.34825
Cer_NS(d22:2/27:4)+HCO2,782.66687,736.66149,706.65089,704.63519,688.64029,442.36919,426.37429,317.28555,400.35909,291.26992,383.33259
Cer_NS(d22:2/28:0)+HCO2,804.74517,758.73979,728.72919,726.71349,710.71859,464.44749,448.45259,317.28555,422.43739,291.26992,405.41089
Cer_NS(d22:2/28:1)+HCO2,802.72951,756.72413,726.71353,724.69783,708.70293,462.43183,446.43693,317.28555,420.42173,291.26992,403.39523
Cer_NS(d22:2/28:2)+HCO2,800.71385,754.70847,724.69787,722.68217,706.68727,460.41617,444.42127,317.28555,418.40607,291.26992,401.37957
Cer_NS(d22:2/28:3)+HCO2,798.69819,752.69281,722.68221,720.66651,704.67161,458.40051,442.40561,317.28555,416.39041,291.26992,399.36391
Cer_NS(d22:2/28:4)+HCO2,796.68253,750.67715,720.66655,718.65085,702.65595,456.38485,440.38995,317.28555,414.37475,291.26992,397.34825
Cer_NS(d22:2/29:0)+HCO2,818.76083,772.75545,742.74485,740.72915,724.73425,478.46315,462.46825,317.28555,436.45305,291.26992,419.42655
Cer_NS(d22:2/29:1)+HCO2,816.74517,770.73979,740.72919,738.71349,722.71859,476.44749,460.45259,317.28555,434.43739,291.26992,417.41089
Cer_NS(d22:2/29:2)+HCO2,814.72951,768.72413,738.71353,736.69783,720.70293,474.43183,458.43693,317.28555,432.42173,291.26992,415.39523
Cer_NS(d22:2/29:3)+HCO2,812.71385,766.70847,736.69787,734.68217,718.68727,472.41617,456.42127,317.28555,430.40607,291.26992,413.37957
Cer_NS(d22:2/29:4)+HCO2,810.69819,764.69281,734.68221,732.66651,716.67161,470.40051,454.40561,317.28555,428.39041,291.26992,411.36391
Cer_NS(d22:2/30:0)+HCO2,832.77649,786.77111,756.76051,754.74481,738.74991,492.47881,476.48391,317.28555,450.46871,291.26992,433.44221
Cer_NS(d22:2/30:1)+HCO2,830.76083,784.75545,754.74485,752.72915,736.73425,490.46315,474.46825,317.28555,448.45305,291.26992,431.42655
Cer_NS(d22:2/30:2)+HCO2,828.74517,782.73979,752.72919,750.71349,734.71859,488.44749,472.45259,317.28555,446.43739,291.26992,429.41089
