"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T2Ketene&CH3&HCO3","NL_T2RCOOH&CH3&HCO3","NL_T2RCOOH_Choline_HCO3*","GlyceroPC_NLCH3&H2O","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-16:0/18:2)+HCO2","1","1","0","1","1","0","0","1","0","0","0","0","6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-16:0/18:2)+HCO2"," 6.916239"," 6.916239","0"," 6.916239","6.916239","0.000000","0"," 6.916239","6.916239"," 0.00000","0","0","6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-16:0/18:2)+HCO2","1","1","0","1","1","0","0","1","1","0","0","0","6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-16:0/18:2)+HCO2","  3644.318"," 89306.26","0","10942.900","3077.6890","   0.000","0","113024.900","644.8086","  0.0000","0","0","6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-16:0/18:2)+HCO2","786.5670","726.5453","0","464.3149","446.3045","  0.0000","0","279.2330","168.0433","  0.0000","0","0","6.72870454545455","7.02870454545455","554","","Plasmenyl-PC(P-16:0/18:2)+HCO2","786.56546","726.54432","655.47082","464.31465","446.30409","375.2306","224.06881","279.23295","168.04314","152.99586","96.96964","78.95852","6.72870454545455","7.02870454545455","554"
"","Plasmenyl-PC(P-16:0/20:4)+HCO2","1","1","0","1","1","1","0","1","0","0","0","0","6.5105303030303","6.8105303030303","548","","Plasmenyl-PC(P-16:0/20:4)+HCO2"," 6.670787"," 6.670787","0"," 6.670787","6.670787","6.670787","0"," 6.670787","6.670787"," 0.00000","0","0","6.5105303030303","6.8105303030303","548","","Plasmenyl-PC(P-16:0/20:4)+HCO2","1","1","0","1","1","1","0","1","1","0","0","0","6.5105303030303","6.8105303030303","548","","Plasmenyl-PC(P-16:0/20:4)+HCO2","  5949.467","140839.80","0","20756.370","5771.3960","1039.204","0","195950.000","697.3569","  0.0000","0","0","6.5105303030303","6.8105303030303","548","","Plasmenyl-PC(P-16:0/20:4)+HCO2","810.5662","750.5456","0","464.3149","446.3046","375.2312","0","303.2331","168.0434","  0.0000","0","0","6.5105303030303","6.8105303030303","548","","Plasmenyl-PC(P-16:0/20:4)+HCO2","810.56546","750.54432","679.47082","464.31465","446.30409","375.2306","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","6.5105303030303","6.8105303030303","548"
"","Plasmenyl-PC(P-18:0/20:4)+HCO2","1","1","0","1","1","0","0","1","0","0","0","0","6.77478333333333","7.07478333333333","484","","Plasmenyl-PC(P-18:0/20:4)+HCO2"," 6.921464"," 6.921464","0"," 6.921464","6.921464","6.921464","0"," 6.921464","0.000000"," 0.00000","0","0","6.77478333333333","7.07478333333333","484","","Plasmenyl-PC(P-18:0/20:4)+HCO2","1","1","0","1","1","1","0","1","0","0","0","0","6.77478333333333","7.07478333333333","484","","Plasmenyl-PC(P-18:0/20:4)+HCO2","  8363.788","186200.80","0","21843.790","5931.8620"," 992.687","0","206491.600","  0.0000","  0.0000","0","0","6.77478333333333","7.07478333333333","484","","Plasmenyl-PC(P-18:0/20:4)+HCO2","838.5977","778.5763","0","492.3460","474.3351","403.2624","0","303.2329","  0.0000","  0.0000","0","0","6.77478333333333","7.07478333333333","484","","Plasmenyl-PC(P-18:0/20:4)+HCO2","838.59676","778.57562","707.50212","492.34595","474.33539","403.2619","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","6.77478333333333","7.07478333333333","484"
"","Plasmenyl-PC(P-22:0/20:4)+HCO2","0","1","0","1","0","0","0","1","0","0","0","0","8.872","9.172","736","","Plasmenyl-PC(P-22:0/20:4)+HCO2"," 0.000000"," 9.047699","0"," 9.047699","0.000000","0.000000","0"," 9.047699","0.000000"," 0.00000","0","0","8.872","9.172","736","","Plasmenyl-PC(P-22:0/20:4)+HCO2","0","1","0","1","0","0","0","1","0","0","0","0","8.872","9.172","736","","Plasmenyl-PC(P-22:0/20:4)+HCO2","     0.000"," 30242.20","0"," 4467.276","   0.0000","   0.000","0"," 33739.870","  0.0000","  0.0000","0","0","8.872","9.172","736","","Plasmenyl-PC(P-22:0/20:4)+HCO2","  0.0000","834.6392","0","548.4085","  0.0000","  0.0000","0","303.2330","  0.0000","  0.0000","0","0","8.872","9.172","736","","Plasmenyl-PC(P-22:0/20:4)+HCO2","894.65936","834.63822","763.56472","548.40855","530.39799","459.3245","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","8.872","9.172","736"
"","Plasmenyl-PC(P-24:0/20:4)+HCO2","1","1","0","1","0","0","0","1","0","0","0","0","9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2","10.001370","10.001370","0","10.001370","0.000000","0.000000","0","10.001370","0.000000"," 0.00000","0","0","9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2","1","1","0","1","0","0","0","1","0","0","0","0","9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2","  5228.443"," 59394.56","0"," 5462.206","   0.0000","   0.000","0"," 59155.730","  0.0000","  0.0000","0","0","9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2","922.6924","862.6708","0","576.4406","  0.0000","  0.0000","0","303.2331","  0.0000","  0.0000","0","0","9.81250454545454","10.1125045454545","496","","Plasmenyl-PC(P-24:0/20:4)+HCO2","922.69066","862.66952","791.59602","576.43985","558.42929","487.3558","224.06881","303.23295","168.04314","152.99586","96.96964","78.95852","9.81250454545454","10.1125045454545","496"
