"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","RT at Max Intensity","MMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Number of Scans","MMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Max Intensity","MMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Average m/z","MMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment"
"","MMPE(16:0_17:0)-H","1","1","1","8.47925757575758","8.77925757575758","193","","MMPE(16:0_17:0)-H","8.627286","8.627286","8.627286","8.47925757575758","8.77925757575758","193","","MMPE(16:0_17:0)-H","1","1","1","8.47925757575758","8.77925757575758","193","","MMPE(16:0_17:0)-H","381988.70","2176.867","953214.8000","8.47925757575758","8.77925757575758","193","","MMPE(16:0_17:0)-H","718.5400","255.2331","269.2486","8.47925757575758","8.77925757575758","193","","MMPE(16:0_17:0)-H","718.53927","255.23295","269.24865","8.47925757575758","8.77925757575758","193"
