"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","RT at Max Intensity","DMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Number of Scans","DMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Max Intensity","DMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Average m/z","DMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DMPE","[M-H]-","T1_RCOO-","T2_RCOO-","RT_min","RT_max","Comment"
"","DMPE(16:0_16:0)-H","1","1","1","8.47925757575758","8.77925757575758","193","","DMPE(16:0_16:0)-H","8.627286","8.627286","8.627286","8.47925757575758","8.77925757575758","193","","DMPE(16:0_16:0)-H","1","1","1","8.47925757575758","8.77925757575758","193","","DMPE(16:0_16:0)-H","381988.70","2176.867","  2176.8670","8.47925757575758","8.77925757575758","193","","DMPE(16:0_16:0)-H","718.5400","255.2331","255.2331","8.47925757575758","8.77925757575758","193","","DMPE(16:0_16:0)-H","718.5392","255.23295","255.23295","8.47925757575758","8.77925757575758","193"
