"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LPE","[M-H]-","NL_T1Ketene&serene","NL_T1RCOOH","T1_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","RT at Max Intensity","LPE","[M-H]-","NL_T1Ketene&serene","NL_T1RCOOH","T1_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Number of Scans","LPE","[M-H]-","NL_T1Ketene&serene","NL_T1RCOOH","T1_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Max Intensity","LPE","[M-H]-","NL_T1Ketene&serene","NL_T1RCOOH","T1_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Average m/z","LPE","[M-H]-","NL_T1Ketene&serene","NL_T1RCOOH","T1_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LPE","[M-H]-","NL_T1Ketene&serene","NL_T1RCOOH","T1_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment"
"","LPE(16:0)-H","1","0","1","1","0","0","0","0","0","0.835119696969697","1.1351196969697","266","","LPE(16:0)-H","1.0171240","0.0000000","1.0171240","1.0171240","0.000000","0","0","1.0171240","0","0.835119696969697","1.1351196969697","266","","LPE(16:0)-H","1","0","1","1","0","0","0","1","0","0.835119696969697","1.1351196969697","266","","LPE(16:0)-H"," 57959.690","   0.0000"," 6345.057"," 60736.910","  0.0000","0","0"," 633.6172","0","0.835119696969697","1.1351196969697","266","","LPE(16:0)-H","452.2784","  0.0000","196.0380","255.2329","  0.0000","0","0","140.0118","0","0.835119696969697","1.1351196969697","266","","LPE(16:0)-H","452.27829","214.048615","196.038055","255.232955","152.99586","96.96964","78.95852","140.01128","122.0007","0.835119696969697","1.1351196969697","266"
"","LPE(18:0)-H","1","1","1","1","0","0","0","1","0","1.31746212121212","1.61746212121212","197","","LPE(18:0)-H","1.4598710","1.4598710","1.4598710","1.4598710","1.459871","0","0","1.4598710","0","1.31746212121212","1.61746212121212","197","","LPE(18:0)-H","1","1","1","1","1","0","0","1","0","1.31746212121212","1.61746212121212","197","","LPE(18:0)-H","293542.400","6929.8650","29713.210","296328.100","560.0194","0","0","4001.0790","0","1.31746212121212","1.61746212121212","197","","LPE(18:0)-H","480.3097","214.0486","196.0381","283.2643","152.9957","0","0","140.0119","0","1.31746212121212","1.61746212121212","197","","LPE(18:0)-H","480.30959","214.048615","196.038055","283.264255","152.99586","96.96964","78.95852","140.01128","122.0007","1.31746212121212","1.61746212121212","197"
"","LPE(18:1)-H","1","1","1","1","0","0","0","0","0","0.9013696969697","1.2013696969697","224","","LPE(18:1)-H","1.0274870","1.0274870","1.0274870","1.0274870","1.027487","0","0","1.0274870","0","0.9013696969697","1.2013696969697","224","","LPE(18:1)-H","1","1","1","1","1","0","0","1","0","0.9013696969697","1.2013696969697","224","","LPE(18:1)-H","160300.600","4393.7820","18798.650","180873.300","594.9581","0","0"," 810.1177","0","0.9013696969697","1.2013696969697","224","","LPE(18:1)-H","478.2941","214.0487","196.0381","281.2487","152.9959","0","0","140.0119","0","0.9013696969697","1.2013696969697","224","","LPE(18:1)-H","478.29394","214.048615","196.038055","281.248605","152.99586","96.96964","78.95852","140.01128","122.0007","0.9013696969697","1.2013696969697","224"
"","LPE(18:2)-H","1","1","1","1","0","0","0","0","0","0.621769696969697","0.921769696969697","176","","LPE(18:2)-H","0.8153807","0.8153807","0.8153807","0.8153807","0.000000","0","0","0.8153807","0","0.621769696969697","0.921769696969697","176","","LPE(18:2)-H","1","1","1","1","0","0","0","1","0","0.621769696969697","0.921769696969697","176","","LPE(18:2)-H"," 93566.540","3156.2560"," 8873.427","113207.500","  0.0000","0","0"," 654.9457","0","0.621769696969697","0.921769696969697","176","","LPE(18:2)-H","476.2784","214.0485","196.0381","279.2329","  0.0000","0","0","140.0118","0","0.621769696969697","0.921769696969697","176","","LPE(18:2)-H","476.27829","214.048615","196.038055","279.232955","152.99586","96.96964","78.95852","140.01128","122.0007","0.621769696969697","0.921769696969697","176"
"","LPE(20:4)-H","1","0","1","1","0","0","0","0","0","0.587610606060606","0.887610606060606","243","","LPE(20:4)-H","0.7884383","0.7884383","0.7884383","0.7884383","0.000000","0","0","0.0000000","0","0.587610606060606","0.887610606060606","243","","LPE(20:4)-H","1","1","1","1","0","0","0","0","0","0.587610606060606","0.887610606060606","243","","LPE(20:4)-H"," 22793.260"," 685.0551"," 4173.734"," 32961.930","  0.0000","0","0","   0.0000","0","0.587610606060606","0.887610606060606","243","","LPE(20:4)-H","500.2787","214.0486","196.0381","303.2330","  0.0000","0","0","  0.0000","0","0.587610606060606","0.887610606060606","243","","LPE(20:4)-H","500.27829","214.048615","196.038055","303.232955","152.99586","96.96964","78.95852","140.01128","122.0007","0.587610606060606","0.887610606060606","243"
"","LPE(22:6)-H","1","0","1","1","0","0","0","0","0","0.532362121212121","0.832362121212121","393","","LPE(22:6)-H","0.7369198","0.7369198","0.7369198","0.7369198","0.000000","0","0","0.0000000","0","0.532362121212121","0.832362121212121","393","","LPE(22:6)-H","1","1","1","1","0","0","0","0","0","0.532362121212121","0.832362121212121","393","","LPE(22:6)-H"," 10536.580"," 518.6190"," 2050.338","  8324.203","  0.0000","0","0","   0.0000","0","0.532362121212121","0.832362121212121","393","","LPE(22:6)-H","524.2783","214.0487","196.0380","327.2331","  0.0000","0","0","  0.0000","0","0.532362121212121","0.832362121212121","393","","LPE(22:6)-H","524.27829","214.048615","196.038055","327.232955","152.99586","96.96964","78.95852","140.01128","122.0007","0.532362121212121","0.832362121212121","393"
